1.169149889826932593e-03 2.550783875373143019e+03
1.187849886193769995e-03 2.550783312302085051e+03
1.206549882560607181e-03 2.550782745216146395e+03
1.225249878927444584e-03 2.550782174123122786e+03
1.243949875294281769e-03 2.550781599030813595e+03
1.262649871661119172e-03 2.550781019947010009e+03
1.281349868027956357e-03 2.550780436879512763e+03
1.300049864394793760e-03 2.550779849836113044e+03
1.318749860761630945e-03 2.550779258824611134e+03
1.337449857128468348e-03 2.550778663852799127e+03
1.356149853495305533e-03 2.550778064928475487e+03
1.374849849862142936e-03 2.550777462059438676e+03
1.393549846228980121e-03 2.550776855253479425e+03
1.412249842595817524e-03 2.550776244518396652e+03
1.430949838962654926e-03 2.550775629861987454e+03
1.449649835329492112e-03 2.550775011292044383e+03
1.468349831696329297e-03 2.550774388816365445e+03
1.487049828063166700e-03 2.550773762442748193e+03
1.505749824430004102e-03 2.550773132178986089e+03
1.524449820796841288e-03 2.550772498032875319e+03
1.543149817163678474e-03 2.550771860012214347e+03
1.561849813530515876e-03 2.550771218124797088e+03
1.580549809897353278e-03 2.550770572378419274e+03
1.599249806264190464e-03 2.550769922780878460e+03
1.617949802631027867e-03 2.550769269339969469e+03
1.636649798997865052e-03 2.550768612063490309e+03
1.655349795364702455e-03 2.550767950959233531e+03
1.674049791731539640e-03 2.550767286034998051e+03
1.692749788098377043e-03 2.550766617298578694e+03
1.711449784465214445e-03 2.550765944757769830e+03
1.730149780832051631e-03 2.550765268420372195e+03
1.748849777198888816e-03 2.550764588294176519e+03
1.767549773565726219e-03 2.550763904386982176e+03
1.786249769932563621e-03 2.550763216706585354e+03
1.804949766299400807e-03 2.550762525260779057e+03
1.823649762666237992e-03 2.550761830057361294e+03
1.842349759033075395e-03 2.550761131104129618e+03
1.861049755399912797e-03 2.550760428408877488e+03
1.879749751766749983e-03 2.550759721979401093e+03
1.898449748133587169e-03 2.550759011823497531e+03
1.917149744500424571e-03 2.550758297948962536e+03
1.935849740867261973e-03 2.550757580363592751e+03
1.954549737234099159e-03 2.550756859075182547e+03
1.973249733600936778e-03 2.550756134091529020e+03
1.991949729967773964e-03 2.550755405420428815e+03
2.010649726334611150e-03 2.550754673069675391e+03
2.029349722701448335e-03 2.550753937047067666e+03
2.048049719068285521e-03 2.550753197360401373e+03
2.066749715435123140e-03 2.550752454017470427e+03
2.085449711801960326e-03 2.550751707026072381e+03
2.104149708168797511e-03 2.550750956394002969e+03
2.122849704535635131e-03 2.550750202129058380e+03
2.141549700902472316e-03 2.550749444239034801e+03
2.160249697269309502e-03 2.550748682731726149e+03
2.178949693636147121e-03 2.550747917614931794e+03
2.197649690002983873e-03 2.550747148896446106e+03
2.216349686369821492e-03 2.550746376584064365e+03
2.235049682736658678e-03 2.550745600685585032e+03
2.253749679103495863e-03 2.550744821208799749e+03
2.272449675470333483e-03 2.550744038161509707e+03
2.291149671837170668e-03 2.550743251551507456e+03
2.309849668204007854e-03 2.550742461386589639e+03
2.328549664570845473e-03 2.550741667674552446e+03
2.347249660937682225e-03 2.550740870423193428e+03
2.365949657304519844e-03 2.550740069640305137e+03
2.384649653671357464e-03 2.550739265333687854e+03
2.403349650038194216e-03 2.550738457511133674e+03
2.422049646405031835e-03 2.550737646180441971e+03
2.440749642771869021e-03 2.550736831349405747e+03
2.459449639138706206e-03 2.550736013025823013e+03
2.478149635505543825e-03 2.550735191217489955e+03
2.496849631872381011e-03 2.550734365932200035e+03
2.515549628239218197e-03 2.550733537177752623e+03
2.534249624606055816e-03 2.550732704961941636e+03
2.552949620972892568e-03 2.550731869292563715e+03
2.571649617339730187e-03 2.550731030177414141e+03
2.590349613706567373e-03 2.550730187624290465e+03
2.609049610073404558e-03 2.550729341640987968e+03
2.627749606440242178e-03 2.550728492235302383e+03
2.646449602807079363e-03 2.550727639415028989e+03
2.665149599173916549e-03 2.550726783187965339e+03
2.683849595540754168e-03 2.550725923561906257e+03
2.702549591907591354e-03 2.550725060544649295e+03
2.721249588274428539e-03 2.550724194143988370e+03
2.739949584641266159e-03 2.550723324367721034e+03
2.758649581008102911e-03 2.550722451223642565e+03
2.777349577374940530e-03 2.550721574719549608e+03
2.796049573741777716e-03 2.550720694863237895e+03
2.814749570108614901e-03 2.550719811662503162e+03
2.833449566475452520e-03 2.550718925125141141e+03
2.852149562842289706e-03 2.550718035258948476e+03
2.870849559209126892e-03 2.550717142071722265e+03
2.889549555575964511e-03 2.550716245571256422e+03
2.908249551942801263e-03 2.550715345765347138e+03
2.926949548309638882e-03 2.550714442661792418e+03
2.945649544676476068e-03 2.550713536268386633e+03
2.964349541043313253e-03 2.550712626592925517e+03
2.983049537410150873e-03 2.550711713643206622e+03
3.001749533776988058e-03 2.550710797427023863e+03
3.020449530143825244e-03 2.550709877952174793e+03
3.039149526510662863e-03 2.550708955226456510e+03
3.057849522877500049e-03 2.550708029257662020e+03
3.076549519244337234e-03 2.550707100053589329e+03
3.095249515611174854e-03 2.550706167622034172e+03
3.113949511978011606e-03 2.550705231970792738e+03
3.132649508344849225e-03 2.550704293107659851e+03
3.151349504711686410e-03 2.550703351040433063e+03
3.170049501078523596e-03 2.550702405776907653e+03
3.188749497445361215e-03 2.550701457324879811e+03
3.207449493812198401e-03 2.550700505692144816e+03
3.226149490179035587e-03 2.550699550886500219e+03
3.244849486545872772e-03 2.550698592915741301e+03
3.263549482912710391e-03 2.550697631787662885e+03
3.282249479279547577e-03 2.550696667510062071e+03
3.300949475646384763e-03 2.550695700090736409e+03
3.319649472013222382e-03 2.550694729537478452e+03
3.338349468380059568e-03 2.550693755858087115e+03
3.357049464746896753e-03 2.550692779060357680e+03
3.375749461113733939e-03 2.550691799152085423e+03
3.394449457480571558e-03 2.550690816141066080e+03
3.413149453847408744e-03 2.550689830035097202e+03
3.431849450214245929e-03 2.550688840841974979e+03
3.450549446581083115e-03 2.550687848569492417e+03
3.469249442947920734e-03 2.550686853225448431e+03
3.487949439314757920e-03 2.550685854817638756e+03
3.506649435681595105e-03 2.550684853353857307e+03
3.525349432048432291e-03 2.550683848841903455e+03
3.544049428415269910e-03 2.550682841289569751e+03
3.562749424782107096e-03 2.550681830704654658e+03
3.581449421148944282e-03 2.550680817094953909e+03
3.600149417515781901e-03 2.550679800468261419e+03
3.618849413882619086e-03 2.550678780832375651e+03
3.637549410249456272e-03 2.550677758195092338e+03
3.656249406616293458e-03 2.550676732564206304e+03
3.674949402983131077e-03 2.550675703947513739e+03
3.693649399349968263e-03 2.550674672352811285e+03
3.712349395716805448e-03 2.550673637787895132e+03
3.731049392083642634e-03 2.550672600260560557e+03
3.749749388450480253e-03 2.550671559778603296e+03
3.768449384817317439e-03 2.550670516349820900e+03
3.787149381184154624e-03 2.550669469982008650e+03
3.805849377550991810e-03 2.550668420682961823e+03
3.824549373917829429e-03 2.550667368460476609e+03
3.843249370284666615e-03 2.550666313322349652e+03
3.861949366651503800e-03 2.550665255276376683e+03
3.880649363018341420e-03 2.550664194330354348e+03
3.899349359385178605e-03 2.550663130492077471e+03
3.918049355752016225e-03 2.550662063769343604e+03
3.936749352118852976e-03 2.550660994169946207e+03
3.955449348485690596e-03 2.550659921701683288e+03
3.974149344852528215e-03 2.550658846372351491e+03
3.992849341219364967e-03 2.550657768189744729e+03
4.011549337586201719e-03 2.550656687161661011e+03
4.030249333953040206e-03 2.550655603295895162e+03
4.048949330319876957e-03 2.550654516600243369e+03
4.067649326686713709e-03 2.550653427082501366e+03
4.086349323053551329e-03 2.550652334750465798e+03
4.105049319420388948e-03 2.550651239611932851e+03
4.123749315787225700e-03 2.550650141674697807e+03
4.142449312154063319e-03 2.550649040946557307e+03
4.161149308520900938e-03 2.550647937435306631e+03
4.179849304887737690e-03 2.550646831148742422e+03
4.198549301254575310e-03 2.550645722094659959e+03
4.217249297621412929e-03 2.550644610280856341e+03
4.235949293988249681e-03 2.550643495715126846e+03
4.254649290355087300e-03 2.550642378405267664e+03
4.273349286721924919e-03 2.550641258359074982e+03
4.292049283088761671e-03 2.550640135584344534e+03
4.310749279455599291e-03 2.550639010088872965e+03
4.329449275822436910e-03 2.550637881880455097e+03
4.348149272189273662e-03 2.550636750966887121e+03
4.366849268556110414e-03 2.550635617355966588e+03
4.385549264922948901e-03 2.550634481055488322e+03
4.404249261289785652e-03 2.550633342073248969e+03
4.422949257656622404e-03 2.550632200417042895e+03
4.441649254023460024e-03 2.550631056094667656e+03
4.460349250390297643e-03 2.550629909113919894e+03
4.479049246757134395e-03 2.550628759482593523e+03
4.497749243123972014e-03 2.550627607208485188e+03
4.516449239490809633e-03 2.550626452299392895e+03
4.535149235857646385e-03 2.550625294763110560e+03
4.553849232224484005e-03 2.550624134607433916e+03
4.572549228591321624e-03 2.550622971840160972e+03
4.591249224958158376e-03 2.550621806469086096e+03
4.609949221324995995e-03 2.550620638502005932e+03
4.628649217691833614e-03 2.550619467946716213e+03
4.647349214058670366e-03 2.550618294811014039e+03
4.666049210425507986e-03 2.550617119102693323e+03
4.684749206792345605e-03 2.550615940829551619e+03
4.703449203159182357e-03 2.550614759999384660e+03
4.722149199526019109e-03 2.550613576619989090e+03
4.740849195892857595e-03 2.550612390699158823e+03
4.759549192259694347e-03 2.550611202244691867e+03
4.778249188626531099e-03 2.550610011264385321e+03
4.796949184993369586e-03 2.550608817766030825e+03
4.815649181360206338e-03 2.550607621757428660e+03
4.834349177727043090e-03 2.550606423246373197e+03
4.853049174093880709e-03 2.550605222240660169e+03
4.871749170460718328e-03 2.550604018748086673e+03
4.890449166827555080e-03 2.550602812776446626e+03
4.909149163194392700e-03 2.550601604333538035e+03
4.927849159561230319e-03 2.550600393427156632e+03
4.946549155928067071e-03 2.550599180065098153e+03
4.965249152294904690e-03 2.550597964255158331e+03
4.983949148661742309e-03 2.550596746005133809e+03
5.002649145028579061e-03 2.550595525322819412e+03
5.021349141395416681e-03 2.550594302216011783e+03
5.040049137762254300e-03 2.550593076692508021e+03
5.058749134129091052e-03 2.550591848760102039e+03
5.077449130495927804e-03 2.550590618426593210e+03
5.096149126862766290e-03 2.550589385699774084e+03
5.114849123229603042e-03 2.550588150587441760e+03
5.133549119596439794e-03 2.550586913097392426e+03
5.152249115963278281e-03 2.550585673237422270e+03
5.170949112330115033e-03 2.550584431015327027e+03
5.189649108696951785e-03 2.550583186438902885e+03
5.208349105063790271e-03 2.550581939515945578e+03
5.227049101430627023e-03 2.550580690254252659e+03
5.245749097797463775e-03 2.550579438661618042e+03
5.264449094164302262e-03 2.550578184745837916e+03
5.283149090531139014e-03 2.550576928514708925e+03
5.301849086897975766e-03 2.550575669976028166e+03
5.320549083264812518e-03 2.550574409137589555e+03
5.339249079631651004e-03 2.550573146007191099e+03
5.357949075998487756e-03 2.550571880592626712e+03
5.376649072365324508e-03 2.550570612901693949e+03
5.395349068732162995e-03 2.550569342942188996e+03
5.414049065098999747e-03 2.550568070721906679e+03
5.432749061465836499e-03 2.550566796248643641e+03
5.451449057832674985e-03 2.550565519530196525e+03
5.470149054199511737e-03 2.550564240574359701e+03
5.488849050566348489e-03 2.550562959388931176e+03
5.507549046933186976e-03 2.550561675981704866e+03
5.526249043300023728e-03 2.550560390360478777e+03
5.544949039666860480e-03 2.550559102533048190e+03
5.563649036033698966e-03 2.550557812507207927e+03
5.582349032400535718e-03 2.550556520290755998e+03
5.601049028767372470e-03 2.550555225891487225e+03
5.619749025134210957e-03 2.550553929317197344e+03
5.638449021501047709e-03 2.550552630575682542e+03
5.657149017867884461e-03 2.550551329674741282e+03
5.675849014234722947e-03 2.550550026622165205e+03
5.694549010601559699e-03 2.550548721425753229e+03
5.713249006968396451e-03 2.550547414093301541e+03
5.731949003335233203e-03 2.550546104632604511e+03
5.750648999702071690e-03 2.550544793051459237e+03
5.769348996068908442e-03 2.550543479357661454e+03
5.788048992435745194e-03 2.550542163559007349e+03
5.806748988802583680e-03 2.550540845663292657e+03
5.825448985169420432e-03 2.550539525678311293e+03
5.844148981536257184e-03 2.550538203609921311e+03
5.862848977903095671e-03 2.550536879458245039e+03
5.881548974269932423e-03 2.550535553222352064e+03
5.900248970636769175e-03 2.550534224901309699e+03
5.918948967003607661e-03 2.550532894494189350e+03
5.937648963370444413e-03 2.550531562000058329e+03
5.956348959737281165e-03 2.550530227417985316e+03
5.975048956104119652e-03 2.550528890747041714e+03
5.993748952470956404e-03 2.550527551986293020e+03
6.012448948837793156e-03 2.550526211134811547e+03
6.031148945204631642e-03 2.550524868191662335e+03
6.049848941571468394e-03 2.550523523155918156e+03
6.068548937938305146e-03 2.550522176026646321e+03
6.087248934305141898e-03 2.550520826802914598e+03
6.105948930671980385e-03 2.550519475483793940e+03
6.124648927038817137e-03 2.550518122068352568e+03
6.143348923405653889e-03 2.550516766555659160e+03
6.162048919772492375e-03 2.550515408944783303e+03
6.180748916139329127e-03 2.550514049234791855e+03
6.199448912506165879e-03 2.550512687424756223e+03
6.218148908873004366e-03 2.550511323513744628e+03
6.236848905239841118e-03 2.550509957500825294e+03
6.255548901606677870e-03 2.550508589385068262e+03
6.274248897973516356e-03 2.550507219165541301e+03
6.292948894340353108e-03 2.550505846841313996e+03
6.311648890707189860e-03 2.550504472411455936e+03
6.330348887074028347e-03 2.550503095875034887e+03
6.349048883440865099e-03 2.550501717231120438e+03
6.367748879807701851e-03 2.550500336478780810e+03
6.386448876174540337e-03 2.550498953617086499e+03
6.405148872541377089e-03 2.550497568645104366e+03
6.423848868908213841e-03 2.550496181561904905e+03
6.442548865275050593e-03 2.550494792366555885e+03
6.461248861641889080e-03 2.550493401058127802e+03
6.479948858008725832e-03 2.550492007635688879e+03
6.498648854375562584e-03 2.550490612098305974e+03
6.517348850742401070e-03 2.550489214445052767e+03
6.536048847109237822e-03 2.550487814674993842e+03
6.554748843476074574e-03 2.550486412787200152e+03
6.573448839842913061e-03 2.550485008780739918e+03
6.592148836209749813e-03 2.550483602654682272e+03
6.610848832576586565e-03 2.550482194408095893e+03
6.629548828943425051e-03 2.550480784040050366e+03
6.648248825310261803e-03 2.550479371549614370e+03
6.666948821677098555e-03 2.550477956935856582e+03
6.685648818043937042e-03 2.550476540197846134e+03
6.704348814410773794e-03 2.550475121334652158e+03
6.723048810777610546e-03 2.550473700345343786e+03
6.741748807144449032e-03 2.550472277228988787e+03
6.760448803511285784e-03 2.550470851984656292e+03
6.779148799878122536e-03 2.550469424611416798e+03
6.797848796244959288e-03 2.550467995108338528e+03
6.816548792611797775e-03 2.550466563474489703e+03
6.835248788978634527e-03 2.550465129708939457e+03
6.853948785345471278e-03 2.550463693810756922e+03
6.872648781712309765e-03 2.550462255779011684e+03
6.891348778079146517e-03 2.550460815612772421e+03
6.910048774445983269e-03 2.550459373311106901e+03
6.928748770812821756e-03 2.550457928873085166e+03
6.947448767179658508e-03 2.550456482297775892e+03
6.966148763546495259e-03 2.550455033584248213e+03
6.984848759913333746e-03 2.550453582731571260e+03
7.003548756280170498e-03 2.550452129738812346e+03
7.022248752647007250e-03 2.550450674605042877e+03
7.040948749013845737e-03 2.550449217329329713e+03
7.059648745380682489e-03 2.550447757910744258e+03
7.078348741747519240e-03 2.550446296348352462e+03
7.097048738114357727e-03 2.550444832641224366e+03
7.115748734481194479e-03 2.550443366788430467e+03
7.134448730848031231e-03 2.550441898789037623e+03
7.153148727214867983e-03 2.550440428642114966e+03
7.171848723581706470e-03 2.550438956346733448e+03
7.190548719948543221e-03 2.550437481901959927e+03
7.209248716315379973e-03 2.550436005306863990e+03
7.227948712682218460e-03 2.550434526560514769e+03
7.246648709049055212e-03 2.550433045661981396e+03
7.265348705415891964e-03 2.550431562610331639e+03
7.284048701782730451e-03 2.550430077404635540e+03
7.302748698149567202e-03 2.550428590043962231e+03
7.321448694516403954e-03 2.550427100527380844e+03
7.340148690883242441e-03 2.550425608853958238e+03
7.358848687250079193e-03 2.550424115022764909e+03
7.377548683616915945e-03 2.550422619032869989e+03
7.396248679983754432e-03 2.550421120883342610e+03
7.414948676350591183e-03 2.550419620573250086e+03
7.433648672717427935e-03 2.550418118101663367e+03
7.452348669084266422e-03 2.550416613467650222e+03
7.471048665451103174e-03 2.550415106670279783e+03
7.489748661817939926e-03 2.550413597708620728e+03
7.508448658184778413e-03 2.550412086581742187e+03
7.527148654551615164e-03 2.550410573288714659e+03
7.545848650918451916e-03 2.550409057828603636e+03
7.564548647285288668e-03 2.550407540200482345e+03
7.583248643652127155e-03 2.550406020403415823e+03
7.601948640018963907e-03 2.550404498436475023e+03
7.620648636385800659e-03 2.550402974298729532e+03
7.639348632752639146e-03 2.550401447989246208e+03
7.658048629119475897e-03 2.550399919507095092e+03
7.676748625486312649e-03 2.550398388851344862e+03
7.695448621853151136e-03 2.550396856021065560e+03
7.714148618219987888e-03 2.550395321015324498e+03
7.732848614586824640e-03 2.550393783833191719e+03
7.751548610953663127e-03 2.550392244473735445e+03
7.770248607320499878e-03 2.550390702936025264e+03
7.788948603687336630e-03 2.550389159219130306e+03
7.807648600054175117e-03 2.550387613322118341e+03
7.826348596421011869e-03 2.550386065244058955e+03
7.845048592787848621e-03 2.550384514984021280e+03
7.863748589154687108e-03 2.550382962541074448e+03
7.882448585521523859e-03 2.550381407914286683e+03
7.901148581888360611e-03 2.550379851102728026e+03
7.919848578255197363e-03 2.550378292105465334e+03
7.938548574622035850e-03 2.550376730921570015e+03
7.957248570988872602e-03 2.550375167550109836e+03
7.975948567355709354e-03 2.550373601990153020e+03
7.994648563722547840e-03 2.550372034240770517e+03
8.013348560089384592e-03 2.550370464301028733e+03
8.032048556456221344e-03 2.550368892169998617e+03
8.050748552823059831e-03 2.550367317846747483e+03
8.069448549189896583e-03 2.550365741330346737e+03
8.088148545556733335e-03 2.550364162619863237e+03
8.106848541923571821e-03 2.550362581714365660e+03
8.125548538290408573e-03 2.550360998612924504e+03
8.144248534657245325e-03 2.550359413314607536e+03
8.162948531024083812e-03 2.550357825818158290e+03
8.181648527390920564e-03 2.550356236120270751e+03
8.200348523757757316e-03 2.550354644216837187e+03
8.219048520124595802e-03 2.550353050103752139e+03
8.237748516491432554e-03 2.550351453776906965e+03
8.256448512858269306e-03 2.550349855232196205e+03
8.275148509225106058e-03 2.550348254465512127e+03
8.293848505591944545e-03 2.550346651472747908e+03
8.312548501958781297e-03 2.550345046249796269e+03
8.331248498325618049e-03 2.550343438792549023e+03
8.349948494692456535e-03 2.550341829096900710e+03
8.368648491059293287e-03 2.550340217158744508e+03
8.387348487426130039e-03 2.550338602973971774e+03
8.406048483792968526e-03 2.550336986538476140e+03
8.424748480159805278e-03 2.550335367848150781e+03
8.443448476526642030e-03 2.550333746898887057e+03
8.462148472893480516e-03 2.550332123686581326e+03
8.480848469260317268e-03 2.550330498207122218e+03
8.499548465627154020e-03 2.550328870456406094e+03
8.518248461993992507e-03 2.550327240430324309e+03
8.536948458360829259e-03 2.550325608124769133e+03
8.555648454727666011e-03 2.550323973535635560e+03
8.574348451094504497e-03 2.550322336658814947e+03
8.593048447461341249e-03 2.550320697490200928e+03
8.611748443828178001e-03 2.550319056025685313e+03
8.630448440195014753e-03 2.550317412261161735e+03
8.649148436561853240e-03 2.550315766192523824e+03
8.667848432928689992e-03 2.550314117815663849e+03
8.686548429295526744e-03 2.550312467126474075e+03
8.705248425662365230e-03 2.550310814120848136e+03
8.723948422029201982e-03 2.550309158794679206e+03
8.742648418396038734e-03 2.550307501143859554e+03
8.761348414762877221e-03 2.550305841164282356e+03
8.780048411129713973e-03 2.550304178851841243e+03
8.798748407496550725e-03 2.550302514202427574e+03
8.817448403863389211e-03 2.550300847211934979e+03
8.836148400230225963e-03 2.550299177876257545e+03
8.854848396597062715e-03 2.550297506191286175e+03
8.873548392963901202e-03 2.550295832152914954e+03
8.892248389330737954e-03 2.550294155757037061e+03
8.910948385697574706e-03 2.550292476999544760e+03
8.929648382064413192e-03 2.550290795876331231e+03
8.948348378431249944e-03 2.550289112383289648e+03
8.967048374798086696e-03 2.550287426516311825e+03
8.985748371164923448e-03 2.550285738271292757e+03
9.004448367531761935e-03 2.550284047644122893e+03
9.023148363898598687e-03 2.550282354630696773e+03
9.041848360265435439e-03 2.550280659226906209e+03
9.060548356632273925e-03 2.550278961428645744e+03
9.079248352999110677e-03 2.550277261231806733e+03
9.097948349365947429e-03 2.550275558632283264e+03
9.116648345732784181e-03 2.550273853625966694e+03
9.135348342099622668e-03 2.550272146208751565e+03
9.154048338466459420e-03 2.550270436376530142e+03
9.172748334833296172e-03 2.550268724125195149e+03
9.191448331200134658e-03 2.550267009450640217e+03
9.210148327566971410e-03 2.550265292348756702e+03
9.228848323933808162e-03 2.550263572815439147e+03
9.247548320300646649e-03 2.550261850846579819e+03
9.266248316667483401e-03 2.550260126438071893e+03
9.284948313034320153e-03 2.550258399585808093e+03
9.303648309401158639e-03 2.550256670285680684e+03
9.322348305767995391e-03 2.550254938533584209e+03
9.341048302134832143e-03 2.550253204325410024e+03
9.359748298501670630e-03 2.550251467657051762e+03
9.378448294868507382e-03 2.550249728524400780e+03
9.397148291235344134e-03 2.550247986923353437e+03
9.415848287602182620e-03 2.550246242849799728e+03
9.434548283969019372e-03 2.550244496299634193e+03
9.453248280335856124e-03 2.550242747268747735e+03
9.471948276702692876e-03 2.550240995753036259e+03
9.490648273069531363e-03 2.550239241748389304e+03
9.509348269436368115e-03 2.550237485250701866e+03
9.528048265803204867e-03 2.550235726255867121e+03
9.546748262170043353e-03 2.550233964759776427e+03
9.565448258536880105e-03 2.550232200758323870e+03
9.584148254903716857e-03 2.550230434247402172e+03
