# Simulation Zeq1_tanh_50mic_5e20_B0_20ps_f0f1 
#
#temps 1.200000000000016e-11 s 
#position suivant x  438 (micron) 
#
#col 0 : vitesse (cm/s) 
#col 1 : f0 x v**2 (a. u.) 
#col 2 : m_e x f1 x v**5 / 2 (a. u.) 
#
24861416.497778	14640679.570741	-0.000001
74584249.493334	131498062.974263	-0.013327
124307082.488890	363787746.460869	-1.315400
174029915.484445	708681245.636041	-26.962021
223752748.480001	1161989668.393445	-256.118322
273475581.475557	1718227242.549413	-1538.241456
323198414.471113	2370694202.637396	-6808.558527
372921247.466669	3111577496.366547	-24227.072687
422644080.462225	3932067441.386449	-73159.631287
472366913.457781	4822488174.168235	-194356.353409
522089746.453336	5772439491.522502	-465805.458858
571812579.448892	6770947497.586074	-1025701.245373
621535412.444448	7806621332.506551	-2103727.515356
671258245.440004	8867813200.214825	-4061402.859017
720981078.435560	9942778880.281252	-7441562.290534
770703911.431116	11019835974.624504	-13026183.427841
820426744.426672	12087517235.378067	-21900748.713850
870149577.422228	13134716482.492689	-35522232.095733
919872410.417783	14150824828.041176	-55786689.019312
969595243.413339	15125855176.321289	-85091403.152078
1019318076.408895	16050553257.414089	-126385696.645215
1069040909.404451	16916493769.127550	-183203934.587728
1118763742.400007	17716160539.976578	-259674029.678258
1168486575.395563	18443009975.452076	-360494943.611511
1218209408.391119	19091517402.683498	-490877327.307567
1267932241.386675	19657206276.237022	-656442554.947286
1317655074.382231	20136660542.176323	-863076968.246409
1367377907.377786	20527520771.170330	-1116740107.890128
1417100740.373342	20828464957.739155	-1423227989.767331
1466823573.368898	21039175135.939651	-1787894980.702853
1516546406.364454	21160291177.301472	-2215340418.899722
1566269239.360010	21193353311.108295	-2709068674.035541
1615992072.355566	21140735037.913837	-3271133714.113513
1665714905.351122	21005568193.390301	-3901781310.462438
1715437738.346678	20791661961.353611	-4599103653.874878
1765160571.342233	20503417633.302765	-5358722282.101887
1814883404.337789	20145740869.344242	-6173515769.356989
1864606237.333345	19723953135.106976	-7033408569.630247
1914329070.328901	19243703875.948040	-7925236765.753707
1964051903.324457	18710884841.209122	-8832705177.428080
2013774736.320013	18131547819.427704	-9736448649.564054
2063497569.315569	17511826833.515587	-10614207997.441093
2113220402.311125	16857865671.135942	-11441128558.822643
2162943235.306680	16175751403.184160	-12190186336.958000
2212666068.302236	15471454339.220762	-12832743486.643139
2262388901.297792	14750774662.324089	-13339231439.946764
2312111734.293348	14019295789.252022	-13679956282.374807
2361834567.288904	13282344319.873434	-13826017001.483450
2411557400.284460	12544956278.473677	-13750322701.580120
2461280233.280015	11811849214.553942	-13428689375.541716
2511003066.275571	11087399628.144886	-12840989753.360113
2560725899.271127	10375625120.375288	-11972320517.515289
2610448732.266683	9680170649.765226	-10814139508.974289
2660171565.262239	9004298303.442778	-9365311862.554741
2709894398.257795	8350880073.492019	-7632989789.541707
2759617231.253351	7722393261.818855	-5633238690.424538
2809340064.248907	7120918316.823118	-3391316230.629138
2859062897.244462	6548139118.591159	-941515213.320784
2908785730.240018	6005345954.284033	1673500756.303864
2958508563.235574	5493441631.019339	4403905819.772515
3008231396.231130	5012951323.346929	7194452903.491959
3057954229.226686	4564036809.695023	9986676831.880350
3107677062.222242	4146515687.978548	12721428645.523827
3157399895.217798	3759885961.852941	15341558400.617155
3207122728.213354	3403356065.105586	17794530879.784012
3256845561.208910	3075879976.058137	20034752725.691662
3306568394.204465	2776196621.191132	22025413771.536095
3356291227.200021	2502872343.945099	23739697207.954311
3406014060.195577	2254344886.450890	25161284600.209530
3455736893.191133	2028967150.595814	26284160766.495499
3505459726.186689	1825048997.694060	27111797178.409267
3555182559.182245	1640895511.723946	27655849658.001820
3604905392.177801	1474840460.807910	27934539589.971588
3654628225.173357	1325274097.113031	27970895441.619843
3704351058.168912	1190664878.175349	27791016249.965294
3754073891.164468	1069575119.879074	27422486284.675682
3803796724.160024	960670952.193710	26893029286.665127
3853519557.155580	862727223.889817	26229448493.055607
3903242390.151136	774628171.464237	25456861008.068932
3952965223.146692	695364740.665070	24598206377.871937
4002688056.142248	624029438.594828	23673990326.225357
4052410889.137804	559809522.233287	22702215304.389664
4102133722.133359	501979217.695307	21698447996.531925
4151856555.128915	449891534.206558	20675977942.290195
4201579388.124471	402970104.213926	19646028696.033218
4251302221.120027	360701357.925115	18617991507.460102
4301025054.115582	322627234.058240	17599659965.964443
4350747887.111138	288338541.810599	16597451507.852722
4400470720.106694	257469022.270593	15616607727.281321
4450193553.102250	229690109.111536	14661369952.201235
4499916386.097806	204706355.685595	13735129676.602575
4549639219.093362	182251475.553418	12840555409.576199
4599362052.088918	162084933.013627	11979698574.406986
4649084885.084474	143989016.735774	11154081526.278740
4698807718.080029	127766330.790625	10364770768.808355
4748530551.075585	113237641.680642	9612438212.973181
4798253384.071141	100240025.847739	8897412939.720793
4847976217.066697	88625268.798362	8219725524.416498
4897699050.062253	78258473.785331	7579146566.720678
4947421883.057809	69016844.368142	6975220698.045221
4997144716.053365	60788611.158409	6407297035.468886
5046867549.048921	53472078.215344	5874556769.196968
5096590382.044477	46974769.156961	5376038391.466544
5146313215.040032	41212656.864727	4910660901.554571
5196036048.035588	36109463.899970	4477245206.961703
5245758881.031144	31596023.365225	4074533878.643798
5295481714.026700	27609692.115515	3701209334.677768
5345204547.022256	24093809.891908	3355910522.024900
5394927380.017812	20997199.344244	3037248133.519454
5444650213.013368	18273702.895854	2743818385.288600
5494373046.008924	15881753.254933	2474215397.552644
5544095879.004479	13783974.941412	2227042205.470372
