# Simulation tanh_50mic_Zeq2_B0 
#
#temps 2.600000000000007e-12 s 
#position suivant x    1 (micron) 
#
#col 0 : vitesse (cm/s) 
#col 1 : f0 x v**2 (a. u.) 
#col 2 : m_e x f1 x v**5 / 2 (a. u.) 
#
24861416.497778	8413942.450154	0.000000
74584249.493334	75619075.616234	0.000000
124307082.488890	209463092.904419	0.000000
174029915.484445	408819449.263098	0.000000
223752748.480001	672013154.964599	0.000000
273475581.475557	996838343.052894	0.000000
323198414.471113	1380581339.803447	0.000000
372921247.466669	1820048933.009617	0.000000
422644080.462225	2311601472.740782	0.000000
472366913.457781	2851190378.127717	0.000000
522089746.453336	3434399569.982690	0.000000
571812579.448892	4056490302.301896	0.000000
621535412.444448	4712448829.814880	0.000000
671258245.440004	5397036312.966145	0.000000
720981078.435560	6104840349.463027	0.000000
770703911.431116	6830327502.520777	0.000000
820426744.426672	7567896197.157450	0.000000
870149577.422228	8311929361.324155	0.000000
919872410.417783	9056846204.065611	0.000000
969595243.413339	9797152546.550859	0.000000
1019318076.408895	10527489153.276136	0.000000
1069040909.404451	11242677549.360155	0.000000
1118763742.400007	11937762854.856649	0.000000
1168486575.395563	12608053217.539043	0.000000
1218209408.391119	13249155480.738678	0.000000
1267932241.386675	13857006781.557243	0.000000
1317655074.382231	14427901836.111687	0.000000
1367377907.377786	14958515731.364044	0.000000
1417100740.373342	15445922106.537525	0.000000
1466823573.368898	15887606670.090664	0.000000
1516546406.364454	16281476059.790060	0.000000
1566269239.360010	16625862112.664309	0.000000
1615992072.355566	16919521667.717806	0.000000
1665714905.351122	17161632076.482157	0.000000
1715437738.346678	17351782644.139584	0.000000
1765160571.342233	17489962266.504333	0.000000
1814883404.337789	17576543565.176254	0.000000
1864606237.333345	17612263854.318249	0.000000
1914329070.328901	17598203306.213486	0.000000
1964051903.324457	17535760622.816330	0.000000
2013774736.320013	17426626798.313198	0.000000
2063497569.315569	17272757118.354546	0.000000
2113220402.311125	17076341955.277582	0.000000
2162943235.306680	16839776703.673864	0.000000
2212666068.302236	16565631244.306471	0.000000
2262388901.297792	16256619304.386141	0.000000
2312111734.293348	15915568063.114405	0.000000
2361834567.288904	15545388328.555756	0.000000
2411557400.284460	15149045585.839552	0.000000
2461280233.280015	14729532188.033169	0.000000
2511003066.275571	14289840930.345003	0.000000
2560725899.271127	13832940216.200062	0.000000
2610448732.266683	13361750990.770725	0.000000
2660171565.262239	12879125584.275318	0.000000
2709894398.257795	12387828574.312080	0.000000
2759617231.253351	11890519744.170938	0.000000
2809340064.248907	11389739182.869877	0.000000
2859062897.244462	10887894543.019449	0.000000
2908785730.240018	10387250444.833403	0.000000
2958508563.235574	9889919989.006075	0.000000
3008231396.231130	9397858317.933668	0.000000
3057954229.226686	8912858144.090557	0.000000
3107677062.222242	8436547146.369968	0.000000
3157399895.217798	7970387119.943396	0.000000
3207122728.213354	7515674752.673219	0.000000
3256845561.208910	7073543891.334136	0.000000
3306568394.204465	6644969153.745761	0.000000
3356291227.200021	6230770738.321750	0.000000
3406014060.195577	5831620280.318850	0.000000
3455736893.191133	5448047604.075586	0.000000
3505459726.186689	5080448222.587045	0.000000
3555182559.182245	4729091439.601151	0.000000
3604905392.177801	4394128914.873270	0.000000
3654628225.173357	4075603553.183100	0.000000
3704351058.168912	3773458645.886191	0.000000
3754073891.164468	3487547001.899885	0.000000
3803796724.160024	3217640165.005951	0.000000
3853519557.155580	2963437474.901720	0.000000
3903242390.151136	2724574939.329010	0.000000
3952965223.146692	2500633835.945680	0.000000
4002688056.142248	2291148979.826290	0.000000
4052410889.137804	2095616602.844444	0.000000
4102133722.133359	1913501801.244585	0.000000
4151856555.128915	1744245517.251481	0.000000
4201579388.124471	1587271029.658415	0.000000
4251302221.120027	1441989936.706698	0.000000
4301025054.115582	1307807622.384955	0.000000
4350747887.111138	1184128204.267903	0.000000
4400470720.106694	1070358967.367551	0.000000
4450193553.102250	965914293.998298	0.000000
4499916386.097806	870219104.483980	0.000000
4549639219.093362	782711827.618802	0.000000
4599362052.088918	702846923.155770	0.000000
4649084885.084474	630096981.303873	0.000000
4698807718.080029	563954426.249666	0.000000
4748530551.075585	503932852.217956	0.000000
4798253384.071141	449568021.477521	0.000000
4847976217.066697	400418554.130574	0.000000
4897699050.062253	356066339.535414	0.000000
4947421883.057809	316116698.772730	0.000000
4997144716.053365	280198326.889068	0.000000
5046867549.048921	247963042.585005	0.000000
5096590382.044477	219085371.817777	0.000000
5146313215.040032	193261990.336043	0.000000
5196036048.035588	170211048.596140	0.000000
5245758881.031144	149671400.868472	0.000000
5295481714.026700	131401758.574657	0.000000
5345204547.022256	115179786.156298	0.000000
5394927380.017812	100801156.023068	0.000000
5444650213.013368	88078577.359056	0.000000
5494373046.008924	76840811.902489	0.000000
5544095879.004479	66931688.166404	0.000000
5593818712.000035	58209124.014226	0.000000
5643541544.995591	50544166.065529	0.000000
5693264377.991147	43820052.989115	0.000000
5742987210.986703	37931308.534001	0.000000
5792710043.982259	32782868.947190	0.000000
5842432876.977815	28289248.395786	0.000000
5892155709.973371	24373745.046313	0.000000
5941878542.968926	20967689.651437	0.000000
5991601375.964482	18009737.693676	0.000000
6041324208.960038	15445205.566164	0.000000
6091047041.955594	13225450.516246	0.000000
6140769874.951150	11307294.165268	0.000000
6190492707.946706	9652488.077579	0.000000
6240215540.942262	8227220.466859	0.000000
6289938373.937818	7001662.368724	0.000000
6339661206.933373	5949551.521968	0.000000
6389384039.928929	5047812.083195	0.000000
6439106872.924485	4276208.182703	0.000000
