# Simulation Zeq1_tanh_50mic_1p5e20_B0_20ps_f0f1 
#
#temps 4.000000000000029e-12 s 
#position suivant x  436 (micron) 
#
#col 0 : vitesse (cm/s) 
#col 1 : f0 x v**2 (a. u.) 
#col 2 : m_e x f1 x v**5 / 2 (a. u.) 
#
24861416.497778	4280197.793255	-0.000001
74584249.493334	38445565.351267	-0.016431
124307082.488890	106371077.220509	-1.621274
174029915.484445	207252317.541319	-33.214886
223752748.480001	339897728.192526	-315.301954
273475581.475557	502746565.033966	-1892.077312
323198414.471113	693892506.925331	-8366.030302
372921247.466669	911112532.330425	-29732.800105
422644080.462225	1151900550.177782	-89659.705872
472366913.457781	1413505151.097169	-237813.196081
522089746.453336	1692970736.077861	-568950.473706
571812579.448892	1987181190.927755	-1250392.314830
621535412.444448	2292905202.009999	-2559149.728246
671258245.440004	2606842267.803998	-4929373.437704
720981078.435560	2925668443.582562	-9009947.284775
770703911.431116	3246080871.341744	-15730998.571252
820426744.426672	3564840192.190076	-26376920.157508
870149577.422228	3878810013.480680	-42662280.273794
919872410.417783	4184992705.892307	-66805833.806162
969595243.413339	4480560933.051150	-101596825.770403
1019318076.408895	4762884463.575426	-150446898.271546
1069040909.404451	5029551975.398845	-217419940.739741
1118763742.400007	5278387718.869032	-307230498.417353
1168486575.395563	5507463028.414789	-425198073.863319
1218209408.391119	5715102736.139121	-577140046.436174
1267932241.386675	5899886564.842343	-769182363.373132
1317655074.382231	6060645646.762753	-1007468417.468566
1367377907.377786	6196454522.527401	-1297755279.311533
1417100740.373342	6306619345.725994	-1644902083.810759
1466823573.368898	6390663472.391622	-2052274167.895821
1516546406.364454	6448312010.813294	-2521103758.382292
1566269239.360010	6479477115.686719	-3049859971.676172
1615992072.355566	6484245762.550771	-3633686088.084492
1665714905.351122	6462871435.237480	-4263960867.984272
1715437738.346678	6415770654.088156	-4928034477.117085
1765160571.342233	6343524644.006440	-5609179950.446127
1814883404.337789	6246885769.446185	-6286789270.279280
1864606237.333345	6126787718.184146	-6936829779.060143
1914329070.328901	5984357854.280591	-7532562162.251959
1964051903.324457	5820929720.060066	-8045505614.183128
2013774736.320013	5638053390.349788	-8446619532.747832
2063497569.315569	5437501273.516838	-8707654212.377937
2113220402.311125	5221267049.859477	-8802606655.075714
2162943235.306680	4991555726.949029	-8709202757.613890
2212666068.302236	4750763282.881308	-8410315338.308319
2262388901.297792	4501445040.552666	-7895220462.335454
2312111734.293348	4246272739.034316	-7160594037.922736
2361834567.288904	3987981192.407522	-6211158174.093298
2411557400.284460	3729306384.776345	-5059903239.522694
2461280233.280015	3472917759.812373	-3727837004.241453
2511003066.275571	3221348231.345352	-2243245627.122587
2560725899.271127	2976925974.465725	-640490264.844806
2610448732.266683	2741712271.453926	1041595798.323234
2660171565.262239	2517449524.940708	2761605829.227757
2709894398.257795	2305522990.392879	4477618944.098631
2759617231.253351	2106938846.398208	6149265200.207886
2809340064.248907	1922319989.774622	7739637445.664104
2859062897.244462	1751919534.770391	9216903815.382353
2908785730.240018	1595650566.036246	10555504144.570101
2958508563.235574	1453129410.134815	11736856215.284603
3008231396.231130	1323728703.177002	12749548270.852674
3057954229.226686	1206635957.334399	13589045857.585915
3107677062.222242	1100913222.731028	14256986781.480995
3157399895.217798	1005553792.255108	14760171813.655916
3207122728.213354	919532629.190931	15109376846.204948
3256845561.208910	841848186.029890	15318113324.384768
3306568394.204465	771554376.708915	15401449593.909910
3356291227.200021	707782515.153671	15374980214.882290
3406014060.195577	649753917.850812	15253998562.513811
3455736893.191133	596784507.869846	15052895626.942211
3505459726.186689	548283122.181179	14784779503.934992
3555182559.182245	503745328.570357	14461288767.796305
3604905392.177801	462744451.795521	14092560108.075575
3654628225.173357	424921258.107771	13687305881.261930
3704351058.168912	389973421.948581	13252959354.158318
3754073891.164468	357645560.966606	12795851633.149212
3803796724.160024	327720316.327772	12321393112.774027
3853519557.155580	300010705.832430	11834241355.760513
3903242390.151136	274353791.956562	11338445236.098961
3952965223.146692	250605586.651553	10837561594.853485
4002688056.142248	228637047.477339	10334745016.092983
4052410889.137804	208330992.661178	9832813946.835346
4102133722.133359	189579762.546614	9334297569.820848
4151856555.128915	172283470.408023	8841468030.221378
4201579388.124471	156348708.346793	8356362202.652054
4251302221.120027	141687598.335132	7880796476.835986
4301025054.115582	128217101.222095	7416377258.972712
4350747887.111138	115858516.086443	6964509152.312238
4400470720.106694	104537118.327860	6526402167.781265
4450193553.102250	94181897.523988	6103078831.174307
4499916386.097806	84725365.819579	5695381697.906456
4549639219.093362	76103415.052142	5303981533.120013
4599362052.088918	68255206.415414	4929386243.903546
4649084885.084474	61123080.729746	4571950540.233563
4698807718.080029	54652480.592594	4231886232.942778
4748530551.075585	48791878.135821	3909273041.172096
4798253384.071141	43492703.986538	3604069758.225277
4847976217.066697	38709274.443749	3316125625.414767
4897699050.062253	34398714.991680	3045191763.788440
4947421883.057809	30520879.072796	2790932521.658150
4997144716.053365	27038261.691853	2552936613.518312
5046867549.048921	23915907.862106	2330727931.633037
5096590382.044477	21121316.246405	2123775936.504889
5146313215.040032	18624338.581528	1931505542.766797
5196036048.035588	16397075.618069	1753306430.970313
5245758881.031144	14413770.402038	1588541740.394139
5295481714.026700	12650699.764770	1436556097.731411
5345204547.022256	11086064.885000	1296682964.488923
5394927380.017812	9699881.768599	1168251289.066666
5444650213.013368	8473872.433004	1050591461.045179
5494373046.008924	7391357.532620	943040580.703063
5544095879.004479	6437151.077563	844947056.500313
5593818712.000035	5597457.829511	755674560.231044
