#x  v  f0  f1x  f0*v^2  0.5*me*f1x*v^5 0.5*me*f0*v^5
0.16575571 1.2436111e+10 2.156654e-17 1.1966704e-17 3335.4131 1621277.1 2921885.2
0.16575571 1.2431917e+10 2.2858936e-17 1.2675544e-17 3532.9071 1714418.6 3091763.6
0.16575571 1.2427723e+10 2.4195846e-17 1.3408113e-17 3737.0073 1810444.7 3267069.8
0.16575571 1.2423529e+10 2.5577765e-17 1.4164642e-17 3947.7765 1909370.9 3447841.4
0.16575571 1.2419335e+10 2.7005219e-17 1.4945379e-17 4165.282 2011214.9 3634119.7
0.16575571 1.2415141e+10 2.8478759e-17 1.5750586e-17 4389.5944 2115995.9 3825949
0.16575571 1.2410947e+10 2.9998944e-17 1.6580526e-17 4620.7858 2223733.7 4023374.2
0.16575571 1.2406754e+10 3.1566322e-17 1.7435459e-17 4858.9261 2334446.7 4226438.4
0.16575571 1.240256e+10 3.3181406e-17 1.8315622e-17 5104.0796 2448150.3 4435179.5
0.16575571 1.2398366e+10 3.4844668e-17 1.9221227e-17 5356.3042 2564856.7 4649629.5
0.16575571 1.2394172e+10 3.6556549e-17 2.0152469e-17 5615.6525 2684575.5 4869816
0.16575571 1.2389978e+10 3.8317482e-17 2.1109539e-17 5882.1764 2807315.5 5095765.5
0.16575571 1.2385784e+10 4.0127912e-17 2.2092634e-17 6155.9287 2933086.2 5327505.3
0.16575571 1.238159e+10 4.1988259e-17 2.3101934e-17 6436.9589 3061894.9 5565059.4
0.16575571 1.2377396e+10 4.3898832e-17 2.4137558e-17 6725.2986 3193740.4 5808436.6
0.16575571 1.2373203e+10 4.585969e-17 2.5199477e-17 7020.9416 3328602.5 6057612.8
0.16575571 1.2369009e+10 4.787058e-17 2.6287489e-17 7323.8338 3466437.4 6312522.6
0.16575571 1.2364815e+10 4.9931149e-17 2.7401331e-17 7633.9058 3607194.2 6573087.7
0.16575571 1.2360621e+10 5.2041688e-17 2.8541116e-17 7951.1868 3750871.4 6839315
0.16575571 1.2356427e+10 5.4204512e-17 2.9708118e-17 8276.0149 3897619.9 7111476.4
0.16575571 1.2352233e+10 5.6425616e-17 3.0905725e-17 8609.2888 4047866 7390324.4
0.16575571 1.2348039e+10 5.8715739e-17 3.214003e-17 8952.6281 4202387.3 7677226.2
0.16575571 1.2343845e+10 6.1089721e-17 3.3419454e-17 9308.2726 4362259.7 7974074.7
0.16575571 1.2339652e+10 6.3563603e-17 3.4753069e-17 9678.6392 4528636.1 8282906.8
0.16575571 1.2335458e+10 6.6150209e-17 3.6148052e-17 10065.649 4702415.8 8605326.4
0.16575571 1.2331264e+10 6.885521e-17 3.7607446e-17 10470.128 4883954 8941997.3
0.16575571 1.232707e+10 7.1675919e-17 3.912949e-17 10891.633 5072981.4 9292495.4
0.16575571 1.2322876e+10 7.4603784e-17 4.0709081e-17 11328.829 5268797.2 9655639.6
0.16575571 1.2318682e+10 7.762938e-17 4.2340655e-17 11780.253 5470646 10030144
0.16575571 1.2314488e+10 8.0747244e-17 4.402096e-17 12245.047 5678075.4 10415242
0.16575571 1.2310294e+10 8.3958136e-17 4.5750338e-17 12723.297 5891098.6 10810973
0.16575571 1.2306101e+10 8.7268077e-17 4.7532141e-17 13215.887 6110116.1 11218053
0.16575571 1.2301907e+10 9.0685388e-17 4.9371021e-17 13724.046 6335691.7 11637488
