#x  v  f0  f1x  f0*v^2  0.5*me*f1x*v^5 0.5*me*f0*v^5
0.1605 1.2356427e+10 3.1059416e-16 5.3953871e-17 47421.917 7078593 40749062
0.1605 1.2351394e+10 3.2078611e-16 5.1369679e-17 48938.149 6725840.9 42000580
0.1605 1.2346362e+10 3.2933558e-16 4.9569648e-17 50201.495 6476951 43032187
0.1605 1.2341329e+10 3.3764362e-16 4.7778129e-17 51425.962 6230151.2 44027903
0.1605 1.2336297e+10 3.4656687e-16 4.5573803e-17 52742.006 5930605.6 45099406
0.1605 1.2331264e+10 3.558659e-16 4.3169317e-17 54112.992 5606255.8 46215122
0.1605 1.2326231e+10 3.6469339e-16 4.1129008e-17 55410.045 5330397 47264951
0.1605 1.2321199e+10 3.7258885e-16 3.976985e-17 56563.434 5143734.1 48189721
0.1605 1.2316166e+10 3.7994053e-16 3.8862324e-17 57632.398 5016100.1 49040293
0.1605 1.2311133e+10 3.8746494e-16 3.7937401e-17 58725.738 4886720.6 49909401
0.1605 1.2306101e+10 3.9537434e-16 3.6800582e-17 59875.534 4730605.9 50824201
0.1605 1.2301068e+10 4.0327552e-16 3.5641161e-17 61022.149 4572205.2 51733960
0.1605 1.2296035e+10 4.1087208e-16 3.466478e-17 62120.77 4437861.4 52600747
0.1605 1.2291003e+10 4.1846529e-16 3.3788842e-17 63217.027 4316876.7 53463303
0.1605 1.228597e+10 4.265849e-16 3.2803581e-17 64390.883 4182426.1 54389180
0.1605 1.2280937e+10 4.3532952e-16 3.1697626e-17 65657.018 4033147.4 55390524
0.1605 1.2275905e+10 4.4432941e-16 3.0653333e-17 66959.481 3892288.5 56419909
0.1605 1.2270872e+10 4.5323858e-16 2.9777757e-17 68246.082 3773365.7 57433302
0.1605 1.2265839e+10 4.6195098e-16 2.9047733e-17 69500.902 3673316.9 58417375
0.1605 1.2260807e+10 4.7032472e-16 2.8544674e-17 70702.684 3602301.8 59354387
0.1605 1.2255774e+10 4.7798865e-16 2.8554539e-17 71795.807 3596157.2 60197867
0.1605 1.2250741e+10 4.8454276e-16 2.9351338e-17 72720.5 3688922.7 60898102
0.1605 1.2245709e+10 4.8979062e-16 3.1002494e-17 73447.721 3888445.7 61431325
0.1605 1.2240676e+10 4.9371529e-16 3.3456797e-17 73975.413 4187657.7 61796432
0.1605 1.2235644e+10 4.9635993e-16 3.6712663e-17 74310.527 4585743.3 61999839
0.1605 1.2230611e+10 4.9774361e-16 4.0837357e-17 74456.392 5090473.1 62044917
0.1605 1.2225578e+10 4.9772833e-16 4.5950015e-17 74392.846 5716003.4 61915470
0.1605 1.2220546e+10 4.9592433e-16 5.2293717e-17 74062.199 6491757 61564189
0.1605 1.2215513e+10 4.9187502e-16 6.023857e-17 73396.978 7462648.2 60935879
0.1605 1.221048e+10 4.8547305e-16 7.008321e-17 72382.006 8664380 60018982
0.1605 1.2205448e+10 4.7730391e-16 8.1804532e-17 71105.371 10092661 58887527
0.1605 1.2200415e+10 4.6878925e-16 9.4948866e-17 69779.338 11690217 57717888
0.1605 1.2195382e+10 4.6213038e-16 1.0868091e-16 68731.427 13353347 56780785
0.1605 1.219035e+10 4.5992022e-16 1.2192827e-16 68346.271 14950131 56392726
0.1605 1.2185317e+10 4.6439282e-16 1.3360711e-16 68953.951 16348334 56823690
0.1605 1.2180284e+10 4.7659515e-16 1.4290795e-16 70707.336 17450316 58196455
0.1605 1.2175252e+10 4.9581937e-16 1.4955814e-16 73498.654 18224666 60418927
0.1605 1.2170219e+10 5.1948834e-16 1.5394855e-16 76943.617 18720927 63172427
0.1605 1.2165186e+10 5.4367096e-16 1.5707205e-16 80458.822 19061301 65976573
0.1605 1.2160154e+10 5.6434378e-16 1.6023253e-16 83449.141 19404650 68343757
0.1605 1.2155121e+10 5.7907882e-16 1.6452184e-16 85557.141 19882902 69983218
0.1605 1.2150088e+10 5.882687e-16 1.7026005e-16 86842.961 20533819 70946785
0.1605 1.2145056e+10 5.9497557e-16 1.7679184e-16 87760.314 21277449 71607166
0.1605 1.2140023e+10 6.0321653e-16 1.8287224e-16 88902.15 21963682 72448698
0.1605 1.213499e+10 6.1551654e-16 1.8749496e-16 90639.732 22472251 73772875
0.1605 1.2129958e+10 6.3132053e-16 1.9060739e-16 92889.9 22797959 75510292
0.1605 1.2124925e+10 6.4758599e-16 1.9313788e-16 95204.084 23052742 77295206
0.1605 1.2119893e+10 6.612432e-16 1.962685e-16 97131.2 23377832 78761656
0.1605 1.211486e+10 6.7160536e-16 2.0050732e-16 98571.404 23833180 79829960
0.1605 1.2109827e+10 6.8075886e-16 2.0532439e-16 99831.869 24355108 80750054
0.1605 1.2104795e+10 6.9158526e-16 2.0970376e-16 101335.26 24822934 81863937
0.1605 1.2099762e+10 7.0516902e-16 2.1313828e-16 103239.73 25177081 83298491
0.1605 1.2094729e+10 7.200031e-16 2.1611883e-16 105323.84 25476112 84874045
0.1605 1.2089697e+10 7.3375097e-16 2.1960523e-16 107245.6 25833275 86314842
0.1605 1.2084664e+10 7.4574029e-16 2.2399791e-16 108907.24 26295210 87542769
0.1605 1.2079631e+10 7.5750881e-16 2.2872803e-16 110533.79 26794618 88739273
0.1605 1.2074599e+10 7.7081794e-16 2.3294308e-16 112382.12 27231598 90110442
0.1605 1.2069566e+10 7.8548591e-16 2.364665e-16 114425.21 27585934 91633960
0.1605 1.2064533e+10 7.9963061e-16 2.3984165e-16 116388.61 27921390 93089745
0.1605 1.2059501e+10 8.1191566e-16 2.4343535e-16 118078.16 28280694 94322942
0.1605 1.2054468e+10 8.228575e-16 2.4682744e-16 119569.59 28614982 95394792
0.1605 1.2049435e+10 8.3359981e-16 2.4930461e-16 121029.43 28841882 96438596
0.1605 1.2044403e+10 8.4404665e-16 2.5072346e-16 122443.85 28945503 97443434
0.1605 1.203937e+10 8.5298124e-16 2.5152471e-16 123636.59 28977390 98269352
0.1605 1.2034337e+10 8.5978816e-16 2.5196671e-16 124519.06 28967691 98846699
0.1605 1.2029305e+10 8.6511546e-16 2.5175352e-16 125185.82 28882713 99251369
0.1605 1.2024272e+10 8.6960527e-16 2.5051572e-16 125730.24 28680635 99557948
0.1605 1.201924e+10 8.7276946e-16 2.4827889e-16 126082.13 28365114 99711275
0.1605 1.2014207e+10 8.7366026e-16 2.452205e-16 126105.14 27957097 99604255
0.1605 1.2009174e+10 8.7215488e-16 2.4127078e-16 125782.41 27449234 99224546
0.1605 1.2004142e+10 8.6902164e-16 2.3633399e-16 125225.51 26831287 98661091
0.1605 1.1999109e+10 8.6515162e-16 2.3081934e-16 124563.33 26150317 98016002
0.1605 1.1994076e+10 8.6147925e-16 2.2566574e-16 123930.57 25512877 97395442
0.1605 1.1989044e+10 8.5951989e-16 2.2187487e-16 123544.95 25031714 96970227
0.1605 1.1984011e+10 8.6119994e-16 2.2021585e-16 123682.54 24792444 96956016
0.1605 1.1978978e+10 8.6785011e-16 2.2123582e-16 124532.95 24855021 97499727
0.1605 1.1973946e+10 8.7957035e-16 2.2513766e-16 126108.73 25240291 98609051
0.1605 1.1968913e+10 8.9543256e-16 2.3148155e-16 128275.08 25897016 1.0017658e+08
0.1605 1.196388e+10 9.1380856e-16 2.3916886e-16 130797.47 26700827 1.0201765e+08
0.1605 1.1958848e+10 9.3252005e-16 2.4684328e-16 133363.46 27499688 1.0388782e+08
0.1605 1.1953815e+10 9.4933584e-16 2.533475e-16 135654.11 28164956 1.0553884e+08
0.1605 1.1948782e+10 9.6289788e-16 2.5801463e-16 137476.21 28623476 1.068214e+08
0.1605 1.194375e+10 9.7334607e-16 2.6088277e-16 138850.89 28880763 1.0775329e+08
0.1605 1.1938717e+10 9.8216858e-16 2.627626e-16 139991.4 29027634 1.085011e+08
0.1605 1.1933684e+10 9.9151232e-16 2.6491496e-16 141204.07 29203776 1.0930264e+08
0.1605 1.1928652e+10 1.0032622e-15 2.6839954e-16 142756.92 29525575 1.1036492e+08
0.1605 1.1923619e+10 1.0181145e-15 2.7351804e-16 144748.08 30025223 1.117627e+08
0.1605 1.1918587e+10 1.0351435e-15 2.7969037e-16 147044.93 30638046 1.1339244e+08
0.1605 1.1913554e+10 1.0523541e-15 2.8581221e-16 149363.53 31242604 1.1503456e+08
0.1605 1.1908521e+10 1.0679768e-15 2.9092577e-16 151452.86 31734462 1.1649593e+08
0.1605 1.1903489e+10 1.0815868e-15 2.9483163e-16 153253.32 32092618 1.1773144e+08
0.1605 1.1898456e+10 1.094281e-15 2.982016e-16 154920.92 32390883 1.1886162e+08
0.1605 1.1893423e+10 1.1078172e-15 3.0205349e-16 156704.63 32739950 1.2007767e+08
0.1605 1.1888391e+10 1.1233183e-15 3.0698136e-16 158762.89 33203748 1.2150047e+08
0.1605 1.1883358e+10 1.1404831e-15 3.1274688e-16 161052.4 33755820 1.2309616e+08
0.1605 1.1878325e+10 1.1579397e-15 3.1853277e-16 163379.05 34307572 1.2471589e+08
0.1605 1.1873293e+10 1.1744595e-15 3.2363727e-16 165569.52 34783571 1.2622741e+08
0.1605 1.186826e+10 1.1899754e-15 3.2803264e-16 167614.7 35181318 1.276242e+08
0.1605 1.1863227e+10 1.2055448e-15 3.3232183e-16 169663.76 35565827 1.2902011e+08
0.1605 1.1858195e+10 1.222333e-15 3.3713494e-16 171880.53 36004470 1.3053958e+08
0.1605 1.1853162e+10 1.2405851e-15 3.4253331e-16 174299.04 36503432 1.3220791e+08
0.1605 1.1848129e+10 1.2595296e-15 3.4797577e-16 176810.46 37004771 1.339421e+08
0.1605 1.1843097e+10 1.2782748e-15 3.5285578e-16 179289.47 37444101 1.3564707e+08
0.1605 1.1838064e+10 1.2967696e-15 3.5705133e-16 181728.99 37808885 1.3731755e+08
0.1605 1.1833031e+10 1.3158507e-15 3.6093996e-16 184246.25 38139486 1.3904216e+08
0.1605 1.1827999e+10 1.3363573e-15 3.6489765e-16 186958.47 38475760 1.40909e+08
0.1605 1.1822966e+10 1.3582969e-15 3.6885786e-16 189866.18 38810663 1.4291794e+08
0.1605 1.1817934e+10 1.3809392e-15 3.7242001e-16 192866.88 39102137 1.4499134e+08
