# Simulation tanh_50mic_Zeq2_5e19_B0 
#
#temps 4.400000000000035e-12 s 
#position suivant x  400 (micron) 
#
#col 0 : vitesse (cm/s) 
#col 1 : f0 x v**2 (a. u.) 
#col 2 : m_e x f1 x v**5 / 2 (a. u.) 
#
24861416.497778	980847.432401	-0.000000
74584249.493334	8814381.665161	-0.003313
124307082.488890	24410992.927785	-0.327333
174029915.484445	47630656.343911	-6.719954
223752748.480001	78265572.053972	-63.968437
273475581.475557	116042865.879917	-385.205241
323198414.471113	160628182.544274	-1710.410633
372921247.466669	211630132.915048	-6108.925579
422644080.462225	268605532.189815	-18526.965644
472366913.457781	331065340.983848	-49460.997104
522089746.453336	398481196.785258	-119200.480925
571812579.448892	470292402.385788	-264119.540705
621535412.444448	545913217.394358	-545499.756277
671258245.440004	624740286.091682	-1061331.875673
720981078.435560	706160024.648269	-1961471.880107
770703911.431116	789555786.464410	-3466416.232377
820426744.426672	874314624.461796	-5889800.505294
870149577.422228	959833471.655680	-9664435.016896
919872410.417783	1045524558.568410	-15371014.173808
969595243.413339	1130819862.978195	-23767231.159230
1019318076.408895	1215174342.081865	-35813022.038214
1069040909.404451	1298067672.673361	-52686021.842902
1118763742.400007	1379004292.994689	-75781187.748743
1168486575.395563	1457511730.067958	-106690201.464165
1218209408.391119	1533137458.636396	-147158927.378226
1267932241.386675	1605444780.185512	-199023780.323881
1317655074.382231	1674008360.091223	-264129653.466077
1367377907.377786	1738410094.342806	-344232964.729487
1417100740.373342	1798235912.717218	-440893664.820998
1466823573.368898	1853073999.440652	-555360067.604925
1516546406.364454	1902514761.192008	-688450387.220068
1566269239.360010	1946152721.614349	-840435034.352401
1615992072.355566	1983590385.644665	-1010924060.736952
1665714905.351122	2014444001.284634	-1198764597.828603
1715437738.346678	2038351050.662754	-1401953627.981460
1765160571.342233	2054979223.438387	-1617571857.050471
1814883404.337789	2064036560.089587	-1841744728.641598
1864606237.333345	2065282397.152665	-2069636636.350800
1914329070.328901	2058538698.760686	-2295484079.943062
1964051903.324457	2043701318.553848	-2512672772.193659
2013774736.320013	2020750699.673451	-2713862492.494892
2063497569.315569	1989761499.821163	-2891161773.550237
2113220402.311125	1950910610.175722	-3036352240.649322
2162943235.306680	1904483040.175322	-3141159654.062621
2212666068.302236	1850875160.274623	-3197565495.384675
2262388901.297792	1790594839.696644	-3198149413.819072
2312111734.293348	1724258090.055091	-3136449207.132352
2361834567.288904	1652581932.398855	-3007321521.256948
2411557400.284460	1576373346.882611	-2807283446.207966
2461280233.280015	1496514340.433580	-2534813049.086915
2511003066.275571	1413943374.417204	-2190586024.960536
2560725899.271127	1329633622.955570	-1777626449.712039
2610448732.266683	1244568769.913329	-1301352393.687902
2660171565.262239	1159717280.516680	-769502065.282735
2709894398.257795	1076006280.087552	-191933152.640066
2759617231.253351	994296313.272889	419703193.267051
2809340064.248907	915358318.834763	1052402346.974450
2859062897.244462	839854117.984015	1692338557.386916
2908785730.240018	768321566.683141	2325458648.415567
2958508563.235574	701165263.963143	2938098690.547408
3008231396.231130	638653352.458148	3517581042.943331
3057954229.226686	580920521.747669	4052748957.085964
3107677062.222242	527976869.806643	4534400141.923044
3157399895.217798	479721841.008734	4955589139.071332
3207122728.213354	435962090.344235	5311780237.693126
