# Simulation Zeq1_tanh_50mic_5e20_B0_20ps_f0f1b 
#
#temps 2.000999999999940e-11 s 
#position suivant x    460 (micron) 
#
#col 0 : vitesse (cm/s) 
#col 1 : f0 x v**2 (a. u.) 
#col 2 : m_e x f1 x v**5 / 2 (a. u.) 
#
24861416.497778	17588665.251727	-0.000001
74584249.493334	157932673.185293	-0.017008
124307082.488890	436679357.833362	-1.677707
174029915.484445	849979565.191092	-34.356452
223752748.480001	1392142664.001890	-325.956725
273475581.475557	2055734349.087861	-1954.667399
323198414.471113	2831703839.735564	-8635.706862
372921247.466669	3709537788.612827	-30662.170412
422644080.462225	4677437663.366655	-92362.790589
472366913.457781	5722516890.909491	-244687.391238
522089746.453336	6831013675.119108	-584611.978142
571812579.448892	7988515122.206081	-1282910.635737
621535412.444448	9180188132.029558	-2621431.298957
671258245.440004	10391012472.208471	-5040323.892291
720981078.435560	11606011477.334133	-9194718.706462
770703911.431116	12810475997.698368	-16019188.264562
820426744.426672	13990177468.758215	-26797024.253351
870149577.422228	15131566327.212877	-43230024.177362
919872410.417783	16221952430.137032	-67503229.203934
969595243.413339	17249664631.277504	-102338012.091112
1019318076.408895	18204187217.910934	-151026206.219748
1069040909.404451	19076271496.553661	-217437703.805550
1118763742.400007	19858021419.772346	-305994219.157786
1168486575.395563	20542952752.848396	-421602763.725855
1218209408.391119	21126025872.078972	-569543825.761006
1267932241.386675	21603652851.033802	-755311256.844615
1317655074.382231	21973680013.498390	-984403364.025653
1367377907.377786	22235347600.253799	-1262067572.347651
1417100740.373342	22389228601.471222	-1593004105.918337
1466823573.368898	22437149139.751129	-1981037259.004069
1516546406.364454	22382093045.589954	-2428765801.229442
1566269239.360010	22228093444.506310	-2937206691.983512
1615992072.355566	21980114272.939449	-3505448391.262717
1665714905.351122	21643924660.200748	-4130331496.279198
1715437738.346678	21225969060.333141	-4806175091.381739
1765160571.342233	20733235896.569866	-5524567004.565557
1814883404.337789	20173127299.717690	-6274235096.059892
1864606237.333345	19553332289.699184	-7041014814.856141
1914329070.328901	18881705469.948959	-7807925534.623202
1964051903.324457	18166153013.323784	-8555364961.314809
2013774736.320013	17414527366.668060	-9261426960.113367
2063497569.315569	16634531788.654623	-9902344020.715069
2113220402.311125	15833635483.743015	-10453051131.574230
2162943235.306680	15018999772.293516	-10887863282.620472
2212666068.302236	14197415427.182091	-11181254222.233011
2262388901.297792	13375251024.892115	-11308719461.657738
2312111734.293348	12558411910.531422	-11247701815.952669
2361834567.288904	11752309167.764277	-10978552912.799311
2411557400.284460	10961837821.567980	-10485498995.366014
2461280233.280015	10191363388.225094	-9757573941.366385
