#x  v  f0  f1x  f0*v^2  0.5*me*f1x*v^5 0.5*me*f0*v^5
0.15 1.0129479e+10 1.3162502e-13 6.0462072e-14 13505563 2.9368274e+09 6.393429e+09
0.15 1.0116898e+10 1.3563299e-13 6.2238988e-14 13882256 3.0044093e+09 6.5472951e+09
0.15 1.0104316e+10 1.3975804e-13 6.4065497e-14 14268905 3.0733966e+09 6.7045743e+09
0.15 1.0091735e+10 1.4400344e-13 6.5942901e-14 14665757 3.1438145e+09 6.8653349e+09
0.15 1.0079153e+10 1.4837254e-13 6.787253e-14 15073066 3.2156886e+09 7.0296465e+09
0.15 1.0066571e+10 1.528688e-13 6.9855747e-14 15491091 3.2890447e+09 7.19758e+09
0.15 1.005399e+10 1.5749575e-13 7.1893949e-14 15920097 3.3639093e+09 7.3692075e+09
0.15 1.0041408e+10 1.6225702e-13 7.3988565e-14 16360355 3.440309e+09 7.5446021e+09
0.15 1.0028826e+10 1.6715634e-13 7.6141063e-14 16812143 3.5182709e+09 7.7238386e+09
0.15 1.0016245e+10 1.7219753e-13 7.8352945e-14 17275744 3.5978226e+09 7.9069926e+09
0.15 1.0003663e+10 1.7738451e-13 8.0625752e-14 17751449 3.6789921e+09 8.0941411e+09
0.15 9.9910815e+09 1.8272132e-13 8.2961055e-14 18239555 3.7618074e+09 8.2853626e+09
0.15 9.9784999e+09 1.882121e-13 8.5360467e-14 18740365 3.8462973e+09 8.4807369e+09
0.15 9.9659183e+09 1.9386105e-13 8.7825654e-14 19254187 3.9324913e+09 8.680344e+09
0.15 9.9533366e+09 1.9967252e-13 9.035831e-14 19781339 4.0204192e+09 8.8842657e+09
0.15 9.940755e+09 2.0565097e-13 9.2960172e-14 20322143 4.110111e+09 9.0925856e+09
0.15 9.9281734e+09 2.1180098e-13 9.5633016e-14 20876932 4.201597e+09 9.3053884e+09
0.15 9.9155918e+09 2.1812724e-13 9.8378659e-14 21446043 4.294908e+09 9.5227605e+09
0.15 9.9030101e+09 2.2463457e-13 1.0119896e-13 22029824 4.390075e+09 9.7447899e+09
0.15 9.8904285e+09 2.3132792e-13 1.0409581e-13 22628631 4.4871292e+09 9.9715662e+09
0.15 9.8778469e+09 2.3821239e-13 1.0707116e-13 23242825 4.5861024e+09 1.020318e+10
0.15 9.8652653e+09 2.4529317e-13 1.10127e-13 23872780 4.6870264e+09 1.0439725e+10
0.15 9.8526836e+09 2.5257564e-13 1.1326533e-13 24518875 4.7899335e+09 1.0681296e+10
0.15 9.840102e+09 2.6006528e-13 1.1648826e-13 25181499 4.8948564e+09 1.0927986e+10
0.15 9.8275204e+09 2.677677e-13 1.1979791e-13 25861047 5.0018285e+09 1.1179895e+10
0.15 9.8149388e+09 2.7568869e-13 1.2319646e-13 26557925 5.1108834e+09 1.143712e+10
0.15 9.8023571e+09 2.8383416e-13 1.2668613e-13 27272547 5.222055e+09 1.1699762e+10
0.15 9.7897755e+09 2.9221018e-13 1.302692e-13 28005337 5.3353779e+09 1.1967923e+10
0.15 9.7771939e+09 3.0082297e-13 1.3394801e-13 28756726 5.4508869e+09 1.2241705e+10
0.15 9.7646123e+09 3.0967891e-13 1.3772494e-13 29527157 5.5686175e+09 1.2521214e+10
0.15 9.7520306e+09 3.1878456e-13 1.4160244e-13 30317081 5.6886052e+09 1.2806555e+10
0.15 9.739449e+09 3.2814664e-13 1.4558298e-13 31126962 5.8108857e+09 1.309784e+10
0.15 9.7268674e+09 3.3777202e-13 1.4966913e-13 31957269 5.9354956e+09 1.3395176e+10
