#x  v  f0  f1x  f0*v^2  0.5*me*f1x*v^5 0.5*me*f0*v^5
0.044479167 6.0005622e+09 7.5355543e-13 4.3806461e-13 27133080 1.5522357e+09 2.6701441e+09
0.044479167 5.9690674e+09 8.3817518e-13 4.8917097e-13 29863985 1.6883126e+09 2.8928571e+09
0.044479167 5.9375725e+09 9.3161372e-13 5.4590112e-13 32843825 1.8349254e+09 3.1314126e+09
0.044479167 5.9060777e+09 1.0346927e-12 6.0883591e-13 36091897 1.9927638e+09 3.3866238e+09
0.044479167 5.8745829e+09 1.1482869e-12 6.786198e-13 39628211 2.1625765e+09 3.6592775e+09
0.044479167 5.843088e+09 1.2733466e-12 7.5595534e-13 43474191 2.3451362e+09 3.9501953e+09
0.044479167 5.8115932e+09 1.4109123e-12 8.4160314e-13 47653019 2.5412252e+09 4.2602571e+09
0.044479167 5.7800983e+09 1.56211e-12 9.3639191e-13 52189372 2.7516524e+09 4.5903683e+09
0.044479167 5.7486035e+09 1.7281434e-12 1.0412316e-12 57108991 2.9772746e+09 4.941415e+09
0.044479167 5.7171087e+09 1.9102935e-12 1.1571212e-12 62438575 3.2189991e+09 5.3142514e+09
0.044479167 5.6856138e+09 2.1099296e-12 1.2851508e-12 68206015 3.4777685e+09 5.7097163e+09
0.044479167 5.654119e+09 2.3285201e-12 1.4265042e-12 74440603 3.754547e+09 6.1286454e+09
0.044479167 5.6226241e+09 2.5676337e-12 1.5824671e-12 81172921 4.0503237e+09 6.5718571e+09
0.044479167 5.5911293e+09 2.8289356e-12 1.7544392e-12 88434584 4.3661211e+09 7.0401275e+09
0.044479167 5.5596345e+09 3.1141882e-12 1.9439441e-12 96258110 4.7029973e+09 7.5341771e+09
0.044479167 5.5281396e+09 3.4252557e-12 2.1526371e-12 1.0467694e+08 5.0620406e+09 8.0546707e+09
0.044479167 5.4966448e+09 3.7641094e-12 2.3823136e-12 1.1372543e+08 5.4443628e+09 8.6022167e+09
0.044479167 5.4651499e+09 4.1328285e-12 2.6349191e-12 1.2343876e+08 5.8510994e+09 9.1773559e+09
0.044479167 5.4336551e+09 4.5335971e-12 2.9125627e-12 1.3385268e+08 6.2834102e+09 9.7805448e+09
0.044479167 5.4021603e+09 4.9687024e-12 3.2175288e-12 1.4500331e+08 6.742478e+09 1.0412142e+10
0.044479167 5.3706654e+09 5.4405323e-12 3.5522888e-12 1.5692697e+08 7.2295047e+09 1.1072397e+10
0.044479167 5.3391706e+09 5.9515733e-12 3.9195137e-12 1.6965997e+08 7.7457049e+09 1.1761441e+10
0.044479167 5.3076758e+09 6.5044047e-12 4.3220863e-12 1.8323833e+08 8.2923023e+09 1.2479272e+10
0.044479167 5.2761809e+09 7.101689e-12 4.7631167e-12 1.9769742e+08 8.8705265e+09 1.3225735e+10
0.044479167 5.2446861e+09 7.746162e-12 5.2459572e-12 2.130716e+08 9.4816082e+09 1.400051e+10
0.044479167 5.2131912e+09 8.4406215e-12 5.7742155e-12 2.2939383e+08 1.0126772e+10 1.4803094e+10
0.044479167 5.1816964e+09 9.1879118e-12 6.3517716e-12 2.4669522e+08 1.0807232e+10 1.5632787e+10
0.044479167 5.1502016e+09 9.9909053e-12 6.9827927e-12 2.6500453e+08 1.1524181e+10 1.6488675e+10
0.044479167 5.1187067e+09 1.0852481e-11 7.6717501e-12 2.8434758e+08 1.2278787e+10 1.7369609e+10
0.044479167 5.0872119e+09 1.1775499e-11 8.4234363e-12 3.0474668e+08 1.3072186e+10 1.8274195e+10
0.044479167 5.055717e+09 1.2762775e-11 9.2429814e-12 3.2622002e+08 1.3905469e+10 1.9200771e+10
0.044479167 5.0242222e+09 1.381704e-11 1.0135871e-11 3.4878089e+08 1.4779681e+10 2.0147398e+10
0.044479167 4.9927274e+09 1.4940912e-11 1.1107966e-11 3.7243699e+08 1.5695804e+10 2.1111843e+10
0.044479167 4.9612325e+09 1.613685e-11 1.2165517e-11 3.9718965e+08 1.6654756e+10 2.2091563e+10
0.044479167 4.9297377e+09 1.7407105e-11 1.3315187e-11 4.2303292e+08 1.7657374e+10 2.3083697e+10
0.044479167 4.8982428e+09 1.8753668e-11 1.4564067e-11 4.499527e+08 1.8704409e+10 2.4085051e+10
0.044479167 4.866748e+09 2.0178213e-11 1.591969e-11 4.7792574e+08 1.9796512e+10 2.5092086e+10
0.044479167 4.8352532e+09 2.1682022e-11 1.7390055e-11 5.069186e+08 2.0934221e+10 2.610091e+10
0.044479167 4.8037583e+09 2.3265922e-11 1.8983634e-11 5.368866e+08 2.2117951e+10 2.7107271e+10
0.044479167 4.7722635e+09 2.4930191e-11 2.0709393e-11 5.677726e+08 2.3347975e+10 2.8106544e+10
0.044479167 4.7407686e+09 2.6674473e-11 2.25768e-11 5.9950578e+08 2.4624418e+10 2.9093732e+10
0.044479167 4.7092738e+09 2.8497679e-11 2.4595834e-11 6.3200044e+08 2.5947232e+10 3.0063461e+10
0.044479167 4.677779e+09 3.0397878e-11 2.6776998e-11 6.6515469e+08 2.7316191e+10 3.1009983e+10
0.044479167 4.6462841e+09 3.2372179e-11 2.9131319e-11 6.9884918e+08 2.8730868e+10 3.1927178e+10
0.044479167 4.6147893e+09 3.4416611e-11 3.1670357e-11 7.3294579e+08 3.0190626e+10 3.2808567e+10
0.044479167 4.5832944e+09 3.6525984e-11 3.4406196e-11 7.6728629e+08 3.1694597e+10 3.3647321e+10
0.044479167 4.5517996e+09 3.8693748e-11 3.7351444e-11 8.0169112e+08 3.3241671e+10 3.4436282e+10
0.044479167 4.5203048e+09 4.0911841e-11 4.0519223e-11 8.3595801e+08 3.4830481e+10 3.5167977e+10
0.044479167 4.4888099e+09 4.3170529e-11 4.3923148e-11 8.6986089e+08 3.6459383e+10 3.5834655e+10
0.044479167 4.4573151e+09 4.5458234e-11 4.7577309e-11 9.0314863e+08 3.8126446e+10 3.6428309e+10
0.044479167 4.4258203e+09 4.7761352e-11 5.1496238e-11 9.3554387e+08 3.9829434e+10 3.6940711e+10
0.044479167 4.3943254e+09 5.006408e-11 5.569487e-11 9.6674219e+08 4.156579e+10 3.7363461e+10
0.044479167 4.3628306e+09 5.2348213e-11 6.0188495e-11 9.964111e+08 4.3332625e+10 3.7688025e+10
0.044479167 4.3313357e+09 5.4592946e-11 6.4992701e-11 1.0241893e+09 4.5126703e+10 3.790579e+10
0.044479167 4.2998409e+09 5.6774675e-11 7.0123299e-11 1.0496861e+09 4.6944427e+10 3.8008118e+10
0.044479167 4.2683461e+09 5.8866799e-11 7.5596239e-11 1.0724811e+09 4.8781829e+10 3.7986415e+10
0.044479167 4.2368512e+09 6.0839509e-11 8.1427515e-11 1.0921244e+09 5.0634558e+10 3.7832195e+10
0.044479167 4.2053564e+09 6.2659586e-11 8.7633051e-11 1.1081362e+09 5.2497876e+10 3.7537152e+10
0.044479167 4.1738615e+09 6.4290212e-11 9.4228564e-11 1.1200075e+09 5.4366646e+10 3.7093244e+10
0.044479167 4.1423667e+09 6.5690781e-11 1.0122942e-10 1.1272014e+09 5.6235327e+10 3.6492777e+10
0.044479167 4.1108719e+09 6.6816722e-11 1.0865045e-10 1.1291537e+09 5.8097974e+10 3.5728488e+10
0.044479167 4.079377e+09 6.761934e-11 1.1650577e-10 1.1252749e+09 5.9948238e+10 3.4793645e+10
0.044479167 4.0478822e+09 6.8045678e-11 1.2480855e-10 1.1149523e+09 6.1779364e+10 3.3682137e+10
0.044479167 4.0163873e+09 6.8038417e-11 1.3357078e-10 1.0975527e+09 6.3584198e+10 3.2388581e+10
0.044479167 3.9848925e+09 6.753579e-11 1.4280299e-10 1.0724257e+09 6.5355196e+10 3.0908421e+10
0.044479167 3.9533977e+09 6.6471534e-11 1.5251392e-10 1.0389071e+09 6.7084436e+10 2.9238022e+10
0.044479167 3.9219028e+09 6.4774906e-11 1.6271024e-10 9.9632366e+08 6.8763632e+10 2.7374784e+10
0.044479167 3.890408e+09 6.2370746e-11 1.7339611e-10 9.4399835e+08 7.0384148e+10 2.5317246e+10
0.044479167 3.8589131e+09 5.9179596e-11 1.845728e-10 8.8125583e+08 7.1937029e+10 2.3065177e+10
0.044479167 3.8274183e+09 5.5117889e-11 1.9623827e-10 8.0742917e+08 7.3413028e+10 2.0619684e+10
0.044479167 3.7959235e+09 5.009823e-11 2.0838665e-10 7.2186714e+08 7.4802635e+10 1.79833e+10
0.044479167 3.7644286e+09 4.402975e-11 2.2100767e-10 6.239422e+08 7.6096112e+10 1.5160075e+10
0.044479167 3.7329338e+09 3.6818584e-11 2.3408619e-10 5.1305941e+08 7.7283539e+10 1.2155653e+10
0.044479167 3.7014389e+09 2.8368458e-11 2.4760148e-10 3.8866633e+08 7.8354864e+10 8.9773563e+09
0.044479167 3.6699441e+09 1.8581379e-11 2.6152661e-10 2.5026312e+08 7.9299949e+10 5.6342352e+09
0.044479167 3.6384493e+09 7.3584587e-12 2.7582772e-10 97413580 8.0108631e+10 2.1371168e+09
0.044479167 3.6069544e+09 -5.3990512e-12 2.9046331e-10 -70242306 8.077079e+10 -1.501345e+09
0.044479167 3.5754596e+09 -1.9788592e-11 3.0538338e-10 -2.529756e+08 8.1276416e+10 -5.2666449e+09
0.044479167 3.5439648e+09 -3.5905022e-11 3.2052865e-10 -4.5095581e+08 8.1615678e+10 -9.1424363e+09
0.044479167 3.5124699e+09 -5.3839088e-11 3.3582963e-10 -6.6423678e+08 8.177901e+10 -1.3110539e+10
0.044479167 3.4809751e+09 -7.3675628e-11 3.5120581e-10 -8.9274139e+08 8.1757205e+10 -1.715095e+10
0.044479167 3.4494802e+09 -9.5491674e-11 3.6656467e-10 -1.1362472e+09 8.1541499e+10 -2.1241911e+10
0.044479167 3.4179854e+09 -1.1935431e-10 3.8180075e-10 -1.3943716e+09 8.1123665e+10 -2.535998e+10
0.044479167 3.3864906e+09 -1.4531814e-10 3.9679473e-10 -1.6665547e+09 8.0496133e+10 -2.94801e+10
0.044479167 3.3549957e+09 -1.7342257e-10 4.1141258e-10 -1.9520437e+09 7.9652092e+10 -3.3575712e+10
0.044479167 3.3235009e+09 -2.0368885e-10 4.2550456e-10 -2.2498774e+09 7.8585601e+10 -3.7618894e+10
0.044479167 3.292006e+09 -2.3611657e-10 4.3890467e-10 -2.5588669e+09 7.7291741e+10 -4.1580466e+10
0.044479167 3.2605112e+09 -2.7067947e-10 4.5143015e-10 -2.8775754e+09 7.5766777e+10 -4.5430087e+10
0.044479167 3.2290164e+09 -3.0732094e-10 4.6288118e-10 -3.2042961e+09 7.4008316e+10 -4.913638e+10
0.044479167 3.1975215e+09 -3.4594741e-10 4.7304181e-10 -3.537016e+09 7.2015617e+10 -5.2666837e+10
0.044479167 3.1660267e+09 -3.8642087e-10 4.8168107e-10 -3.8733765e+09 6.9789841e+10 -5.5987774e+10
0.044479167 3.1345318e+09 -4.2853432e-10 4.8856874e-10 -4.2104739e+09 6.7336242e+10 -5.906209e+10
0.044479167 3.103037e+09 -4.7193599e-10 4.9338605e-10 -4.5441955e+09 6.4651917e+10 -6.1841162e+10
0.044479167 3.0715422e+09 -5.1641173e-10 4.9571421e-10 -4.87202e+09 6.172677e+10 -6.4304043e+10
0.044479167 3.0400473e+09 -5.6175451e-10 4.952458e-10 -5.1916721e+09 5.8570954e+10 -6.6436702e+10
0.044479167 3.0085525e+09 -6.0758066e-10 4.9162076e-10 -5.4994483e+09 5.5192231e+10 -6.821057e+10
0.044479167 2.9770576e+09 -6.5359446e-10 4.8449762e-10 -5.7927242e+09 5.1604509e+10 -6.9615246e+10
0.044479167 2.9455628e+09 -6.9943172e-10 4.7351653e-10 -6.0685076e+09 4.7822949e+10 -7.0639324e+10
0.044479167 2.914068e+09 -7.4469075e-10 4.5830604e-10 -6.323759e+09 4.3864556e+10 -7.127449e+10
0.044479167 2.8825731e+09 -7.8895894e-10 4.3849882e-10 -6.5556396e+09 3.9749336e+10 -7.1518079e+10
0.044479167 2.8510783e+09 -8.3178175e-10 4.137181e-10 -6.7612605e+09 3.5498501e+10 -7.1369865e+10
0.044479167 2.8195834e+09 -8.7269834e-10 3.8359952e-10 -6.9379961e+09 3.1135984e+10 -7.0835128e+10
0.044479167 2.7880886e+09 -9.1122073e-10 3.477812e-10 -7.0833179e+09 2.6686938e+10 -6.9922384e+10
0.044479167 2.7565938e+09 -9.468489e-10 3.0591425e-10 -7.1949241e+09 2.2178049e+10 -6.8644272e+10
0.044479167 2.7250989e+09 -9.7908137e-10 2.5767137e-10 -7.270819e+09 1.7637511e+10 -6.7017763e+10
0.044479167 2.6936041e+09 -1.0074049e-09 2.0274227e-10 -7.3092295e+09 1.3094017e+10 -6.5062787e+10
0.044479167 2.6621092e+09 -1.0313223e-09 1.4085214e-10 -7.3088012e+09 8.5773395e+09 -6.2803457e+10
0.044479167 2.6306144e+09 -1.0503377e-09 7.1754632e-11 -7.2684758e+09 4.1171405e+09 -6.0266325e+10
0.044479167 2.5991196e+09 -1.0639749e-09 -4.7557912e-12 -7.1875997e+09 -2.5692943e+08 -5.7480752e+10
0.044479167 2.5676247e+09 -1.0717862e-09 -8.8836949e-11 -7.0659611e+09 -4.5155552e+09 -5.4478566e+10
0.044479167 2.5361299e+09 -1.0733541e-09 -1.8059703e-10 -6.9037648e+09 -8.6303386e+09 -5.1293253e+10
0.044479167 2.5046351e+09 -1.0682937e-09 -2.8009158e-10 -6.7016166e+09 -1.257425e+10 -4.7959287e+10
0.044479167 2.4731402e+09 -1.0562679e-09 -3.8731381e-10 -6.4605807e+09 -1.632174e+10 -4.4512045e+10
0.044479167 2.4416454e+09 -1.03699e-09 -5.0219234e-10 -6.1821527e+09 -1.984919e+10 -4.0987107e+10
0.044479167 2.4101505e+09 -1.0102279e-09 -6.2458809e-10 -5.8682376e+09 -2.3135257e+10 -3.7419672e+10
0.044479167 2.3786557e+09 -9.7580967e-10 -7.5429088e-10 -5.5211339e+09 -2.6161133e+10 -3.3844088e+10
0.044479167 2.3471609e+09 -9.3362942e-10 -8.910159e-10 -5.1435176e+09 -2.8910759e+10 -3.0293439e+10
0.044479167 2.315666e+09 -8.8364912e-10 -1.034403e-09 -4.7383997e+09 -3.1371058e+10 -2.679904e+10
0.044479167 2.2841712e+09 -8.2589883e-10 -1.1840171e-09 -4.3090759e+09 -3.3532118e+10 -2.3389981e+10
0.044479167 2.2526763e+09 -7.6048171e-10 -1.3393459e-09 -3.859103e+09 -3.5387227e+10 -2.0092896e+10
0.044479167 2.2211815e+09 -6.8757368e-10 -1.4998019e-09 -3.392246e+09 -3.6932943e+10 -1.6931649e+10
0.044479167 2.1896867e+09 -6.0742113e-10 -1.6647245e-09 -2.9124189e+09 -3.8169108e+10 -1.3927063e+10
0.044479167 2.1581918e+09 -5.2034038e-10 -1.8333827e-09 -2.4236372e+09 -3.9098772e+10 -1.1096794e+10
0.044479167 2.126697e+09 -4.2671422e-10 -2.0049791e-09 -1.9299602e+09 -3.972809e+10 -8.455221e+09
0.044479167 2.0952021e+09 -3.2698836e-10 -2.1786544e-09 -1.4354371e+09 -4.0066165e+10 -6.0134225e+09
0.044479167 2.0637073e+09 -2.2166805e-10 -2.3534927e-09 -9.4405937e+08 -4.0124823e+10 -3.7792305e+09
0.044479167 2.0322125e+09 -1.1131131e-10 -2.5285279e-09 -4.5970319e+08 -3.9918396e+10 -1.7572948e+09
0.044479167 2.0007176e+09 3.4785328e-12 -2.7027524e-09 13924118 -3.9463447e+10 50790779
0.044479167 1.9692228e+09 1.2205875e-10 -2.8751236e-09 4.733241e+08 -3.8778459e+10 1.6462772e+09
0.044479167 1.9377279e+09 2.4375407e-10 -3.0445726e-09 9.1524523e+08 -3.7883502e+10 3.0330227e+09
0.044479167 1.9062331e+09 3.6786564e-10 -3.2100139e-09 1.3367224e+09 -3.6799907e+10 4.217247e+09
0.044479167 1.8747383e+09 4.9368005e-10 -3.3703549e-09 1.7351094e+09 -3.554992e+10 5.2072518e+09
0.044479167 1.8432434e+09 6.2047726e-10 -3.5245061e-09 2.1081002e+09 -3.4156354e+10 6.0131095e+09
0.044479167 1.8117486e+09 7.475385e-10 -3.6713904e-09 2.453745e+09 -3.2642244e+10 6.6463468e+09
0.044479167 1.7802537e+09 8.7415491e-10 -3.8099542e-09 2.7704621e+09 -3.1030522e+10 7.1196349e+09
0.044479167 1.7487589e+09 9.9963628e-10 -3.9391776e-09 3.0570454e+09 -2.9343711e+10 7.4464878e+09
0.044479167 1.7172641e+09 1.123319e-09 -4.058085e-09 3.3126632e+09 -2.7603638e+10 7.6409666e+09
0.044479167 1.6857692e+09 1.2445732e-09 -4.1657551e-09 3.5368504e+09 -2.5831173e+10 7.7173969e+09
0.044479167 1.6542744e+09 1.3628088e-09 -4.2613305e-09 3.729495e+09 -2.4045994e+10 7.6901082e+09
0.044479167 1.6227796e+09 1.4774817e-09 -4.344027e-09 3.8908202e+09 -2.2266396e+10 7.5732015e+09
0.044479167 1.5912847e+09 1.5880985e-09 -4.4131425e-09 4.0213624e+09 -2.0509127e+10 7.380345e+09
0.044479167 1.5597899e+09 1.6942215e-09 -4.4680655e-09 4.1219468e+09 -1.8789265e+10 7.1245994e+09
0.044479167 1.528295e+09 1.7954719e-09 -4.5082827e-09 4.1936581e+09 -1.7120125e+10 6.8182732e+09
0.044479167 1.4968002e+09 1.8915323e-09 -4.5333858e-09 4.2378094e+09 -1.5513208e+10 6.4728075e+09
0.044479167 1.4653054e+09 1.9821481e-09 -4.5430774e-09 4.2559094e+09 -1.3978179e+10 6.09869e+09
0.044479167 1.4338105e+09 2.0671282e-09 -4.537176e-09 4.2496281e+09 -1.252288e+10 5.7053985e+09
0.044479167 1.4023157e+09 2.1463441e-09 -4.5156197e-09 4.2207626e+09 -1.1153369e+10 5.3013694e+09
0.044479167 1.3708208e+09 2.2197292e-09 -4.4784695e-09 4.1712036e+09 -9.8739945e+09 4.893992e+09
0.044479167 1.339326e+09 2.2872761e-09 -4.4259106e-09 4.1029024e+09 -8.6874817e+09 4.4896229e+09
0.044479167 1.3078312e+09 2.349034e-09 -4.3582531e-09 4.0178402e+09 -7.5950498e+09 4.0936195e+09
0.044479167 1.2763363e+09 2.4051049e-09 -4.2759317e-09 3.9179986e+09 -6.5965396e+09 3.7103889e+09
0.044479167 1.2448415e+09 2.4556395e-09 -4.1795031e-09 3.8053334e+09 -5.6905558e+09 3.3434485e+09
0.044479167 1.2133466e+09 2.5008324e-09 -4.0696434e-09 3.6817506e+09 -4.8746181e+09 2.9954965e+09
0.044479167 1.1818518e+09 2.5409165e-09 -3.9471433e-09 3.5490853e+09 -4.1453173e+09 2.6684881e+09
0.044479167 1.150357e+09 2.5761581e-09 -3.8129024e-09 3.4090845e+09 -3.4984735e+09 2.3637167e+09
0.044479167 1.1188621e+09 2.6068505e-09 -3.6679219e-09 3.2633922e+09 -2.9292923e+09 2.0818947e+09
0.044479167 1.0873673e+09 2.6333084e-09 -3.5132967e-09 3.1135385e+09 -2.4325171e+09 1.8232357e+09
0.044479167 1.0558724e+09 2.6558619e-09 -3.3502051e-09 2.9609317e+09 -2.0025734e+09 1.5875322e+09
0.044479167 1.0243776e+09 2.6748506e-09 -3.1798988e-09 2.8068531e+09 -1.6337043e+09 1.3742308e+09
0.044479167 9.9288276e+08 2.6906184e-09 -3.0036901e-09 2.6524552e+09 -1.3200937e+09 1.1825016e+09
0.044479167 9.6138792e+08 2.7035076e-09 -2.8229396e-09 2.4987621e+09 -1.0559775e+09 1.0113016e+09
0.044479167 9.2989308e+08 2.7138541e-09 -2.639042e-09 2.3466728e+09 -8.3573998e+08 8.594317e+08
0.044479167 8.9839825e+08 2.7219835e-09 -2.4534113e-09 2.1969657e+09 -6.5399529e+08 7.255874e+08
0.044479167 8.6690341e+08 2.7282061e-09 -2.2674653e-09 2.0503056e+09 -5.056546e+08 6.0840181e+08
0.044479167 8.3540857e+08 2.7328145e-09 -2.0826092e-09 1.9072516e+09 -3.8597767e+08 5.0648262e+08
0.044479167 8.0391373e+08 2.73608e-09 -1.9002198e-09 1.7682663e+09 -2.906102e+08 4.184425e+08
0.044479167 7.7241889e+08 2.7382511e-09 -1.7216283e-09 1.6337253e+09 -2.1560736e+08 3.4292367e+08
0.044479167 7.4092405e+08 2.7395513e-09 -1.5481033e-09 1.5039272e+09 -1.5744475e+08 2.7861704e+08
0.044479167 7.0942921e+08 2.7401789e-09 -1.3808352e-09 1.3791041e+09 -1.1301783e+08 2.2427663e+08
0.044479167 6.7793437e+08 2.7403061e-09 -1.2209191e-09 1.259431e+09 -79631506 1.7872986e+08
0.044479167 6.4643953e+08 2.7400798e-09 -1.0693401e-09 1.1450357e+09 -54981322 1.4088428e+08
0.044479167 6.1494469e+08 2.7396221e-09 -9.2695885e-10 1.0360072e+09 -37127911 1.0973135e+08
0.044479167 5.8344985e+08 2.7390317e-09 -7.9449808e-10 9.32404e+08 -24466413 84347945
0.044479167 5.5195501e+08 2.7383858e-09 -6.7253151e-10 8.3426112e+08 -15692452 63895876
