# v  f0  f1x  f0*v^2  0.5*me*f1x*v^5
75544411 1.1258499e-11 6.0490312e-15 64251.783 0.0067788699
75526906 1.1455811e-11 6.2253246e-15 65347.537 0.0069683546
75509388 1.1655379e-11 6.4047811e-15 66455.098 0.0071609201
75491859 1.185723e-11 6.5874326e-15 67574.601 0.00735659
75474317 1.2061392e-11 6.7733115e-15 68706.183 0.007555388
75456763 1.2267892e-11 6.9624504e-15 69849.981 0.0077573383
75439196 1.2476759e-11 7.1548825e-15 71006.135 0.0079624651
75421617 1.2688019e-11 7.3506412e-15 72174.786 0.008170793
75404026 1.2901703e-11 7.5497604e-15 73356.077 0.0083823469
75386423 1.3117838e-11 7.7522742e-15 74550.153 0.0085971517
75368808 1.3336455e-11 7.9582172e-15 75757.161 0.0088152328
75351180 1.3557583e-11 8.1676245e-15 76977.247 0.0090366157
75333539 1.3781252e-11 8.3805313e-15 78210.562 0.0092613263
75315886 1.4007492e-11 8.5969736e-15 79457.258 0.0094893907
75298221 1.4236335e-11 8.8169873e-15 80717.489 0.0097208352
75280544 1.4467812e-11 9.0406092e-15 81991.409 0.0099556864
75262854 1.4701954e-11 9.2678762e-15 83279.175 0.010193971
75245151 1.4938793e-11 9.4988257e-15 84580.948 0.010435717
75227436 1.5178362e-11 9.7334956e-15 85896.887 0.010680951
75209709 1.5420693e-11 9.9719241e-15 87227.156 0.010929701
75191968 1.566582e-11 1.021415e-14 88571.919 0.011181995
75174216 1.5913777e-11 1.0460212e-14 89931.344 0.011437861
75156451 1.6164597e-11 1.071015e-14 91305.598 0.011697328
75138673 1.6418315e-11 1.0964005e-14 92694.854 0.011960424
75120882 1.6674966e-11 1.1221815e-14 94099.284 0.01222718
75103079 1.6934585e-11 1.1483623e-14 95519.063 0.012497623
75085263 1.7197209e-11 1.174947e-14 96954.368 0.012771785
75067435 1.7462872e-11 1.2019398e-14 98405.378 0.013049695
75049594 1.7731613e-11 1.2293448e-14 99872.275 0.013331384
75031740 1.8003468e-11 1.2571665e-14 101355.24 0.013616881
75013873 1.8278476e-11 1.285409e-14 102854.47 0.013906219
74995994 1.8556673e-11 1.3140768e-14 104370.13 0.014199428
74978102 1.8838099e-11 1.3431744e-14 105902.44 0.014496541
74960197 1.9122792e-11 1.3727061e-14 107451.57 0.014797588
74942279 1.9410794e-11 1.4026766e-14 109017.72 0.015102603
74924348 1.9702142e-11 1.4330903e-14 110601.09 0.015411617
74906405 1.9996879e-11 1.4639521e-14 112201.88 0.015724665
74888448 2.0295045e-11 1.4952664e-14 113820.29 0.016041778
74870479 2.0596682e-11 1.5270381e-14 115456.52 0.016362991
74852497 2.0901832e-11 1.5592719e-14 117110.79 0.016688338
74834501 2.1210537e-11 1.5919727e-14 118783.31 0.017017852
74816493 2.1522842e-11 1.6251455e-14 120474.27 0.01735157
74798472 2.1838789e-11 1.6587952e-14 122183.91 0.017689524
74780437 2.2158424e-11 1.6929267e-14 123912.43 0.018031752
74762390 2.248179e-11 1.7275452e-14 125660.06 0.018378289
74744330 2.2808934e-11 1.7626558e-14 127427.01 0.018729171
74726256 2.3139902e-11 1.7982637e-14 129213.52 0.019084433
74708170 2.347474e-11 1.834374e-14 131019.82 0.019444114
74690070 2.3813496e-11 1.8709922e-14 132846.12 0.019808249
74671957 2.4156216e-11 1.9081235e-14 134692.67 0.020176876
74653831 2.4502951e-11 1.9457735e-14 136559.71 0.020550034
74635691 2.4853748e-11 1.9839476e-14 138447.47 0.020927761
74617539 2.5208658e-11 2.0226513e-14 140356.19 0.021310096
74599373 2.5567731e-11 2.0618905e-14 142286.12 0.021697078
74581194 2.5931017e-11 2.1016706e-14 144237.51 0.022088747
74563002 2.6298569e-11 2.1419976e-14 146210.61 0.022485143
74544796 2.6670439e-11 2.1828772e-14 148205.67 0.022886307
74526577 2.704668e-11 2.2243152e-14 150222.96 0.023292279
74508344 2.7427345e-11 2.2663177e-14 152262.72 0.023703099
74490099 2.7812489e-11 2.3088905e-14 154325.24 0.024118809
74471839 2.8202166e-11 2.3520397e-14 156410.76 0.02453945
74453567 2.8596433e-11 2.3957714e-14 158519.57 0.024965064
74435281 2.8995345e-11 2.4400918e-14 160651.93 0.025395694
74416981 2.9398961e-11 2.4850072e-14 162808.13 0.025831384
74398668 2.9807338e-11 2.5305242e-14 164988.44 0.026272177
74380341 3.0220534e-11 2.5766492e-14 167193.14 0.026718121
74362001 3.0638609e-11 2.6233889e-14 169422.54 0.027169259
74343648 3.1061623e-11 2.6707501e-14 171676.91 0.02762564
74325280 3.1489638e-11 2.7187394e-14 173956.54 0.028087309
74306899 3.1922714e-11 2.7673636e-14 176261.75 0.028554312
74288505 3.2360914e-11 2.8166294e-14 178592.83 0.029026693
74270096 3.2804302e-11 2.8665435e-14 180950.08 0.029504499
74251675 3.3252942e-11 2.9171126e-14 183333.82 0.029987774
74233239 3.3706898e-11 2.9683435e-14 185744.35 0.030476563
74214789 3.4166237e-11 3.0202432e-14 188182 0.030970912
74196326 3.4631026e-11 3.0728189e-14 190647.08 0.03147087
74177849 3.5101331e-11 3.1260779e-14 193139.92 0.031976488
74159359 3.5577221e-11 3.180028e-14 195660.86 0.032487818
74140854 3.6058765e-11 3.2346771e-14 198210.21 0.033004916
74122336 3.6546034e-11 3.2900335e-14 200788.32 0.03352784
74103803 3.7039099e-11 3.3461053e-14 203395.53 0.034056645
74085257 3.7538031e-11 3.4029005e-14 206032.19 0.034591388
74066697 3.8042904e-11 3.4604271e-14 208698.64 0.03513212
74048123 3.8553791e-11 3.5186925e-14 211395.24 0.035678891
74029535 3.9070768e-11 3.577704e-14 214122.34 0.036231747
74010932 3.959391e-11 3.6374688e-14 216880.32 0.036790732
73992316 4.0123294e-11 3.6979939e-14 219669.53 0.03735589
73973686 4.0658997e-11 3.7592868e-14 222490.35 0.037927266
73955042 4.1201099e-11 3.8213554e-14 225343.16 0.038504913
73936383 4.174968e-11 3.8842084e-14 228228.33 0.039088888
73917711 4.230482e-11 3.9478553e-14 231146.26 0.039679258
73899024 4.2866601e-11 4.0123063e-14 234097.33 0.040276097
73880323 4.3435106e-11 4.0775722e-14 237081.94 0.040879481
73861608 4.401042e-11 4.1436639e-14 240100.48 0.04148949
73842879 4.4592627e-11 4.210592e-14 243153.38 0.042106199
73824135 4.5181814e-11 4.2783661e-14 246241.02 0.042729673
73805378 4.5778069e-11 4.346995e-14 249363.84 0.043359968
73786606 4.6381479e-11 4.4164862e-14 252522.26 0.043997127
73767819 4.6992136e-11 4.4868462e-14 255716.69 0.044641181
73749018 4.7610129e-11 4.558081e-14 258947.57 0.04529216
73730203 4.823555e-11 4.630197e-14 262215.34 0.045950093
73711373 4.8868494e-11 4.7032014e-14 265520.44 0.046615019
73692529 4.9509054e-11 4.7771033e-14 268863.32 0.047286996
73673671 5.0157327e-11 4.8519139e-14 272244.43 0.047966101
73654798 5.0813408e-11 4.9276467e-14 275664.23 0.048652432
73635910 5.1477397e-11 5.0043168e-14 279123.18 0.049346105
73617008 5.2149394e-11 5.0819406e-14 282621.76 0.050047246
73598092 5.2829498e-11 5.1605338e-14 286160.44 0.050755975
73579161 5.3517813e-11 5.2401111e-14 289739.71 0.0514724
73560215 5.4214442e-11 5.3206843e-14 293360.05 0.0521966
73541254 5.491949e-11 5.4022623e-14 297021.96 0.052928625
73522279 5.5633064e-11 5.4848509e-14 300725.95 0.053668494
73503289 5.6355271e-11 5.5684532e-14 304472.52 0.054416202
73484285 5.7086221e-11 5.6530716e-14 308262.18 0.055171733
73465266 5.7826024e-11 5.7387091e-14 312095.45 0.055935079
73446232 5.8574793e-11 5.8253713e-14 315972.87 0.056706257
73427183 5.9332639e-11 5.9130679e-14 319894.96 0.057485322
73408119 6.009968e-11 6.0018134e-14 323862.27 0.058272379
73389041 6.087603e-11 6.0916275e-14 327875.33 0.059067578
73369947 6.1661809e-11 6.1825333e-14 331934.71 0.059871105
73350839 6.2457135e-11 6.2745559e-14 336040.97 0.060683161
73331716 6.326213e-11 6.3677199e-14 340194.67 0.061503942
73312577 6.4076918e-11 6.4620463e-14 344396.39 0.06233361
73293424 6.4901622e-11 6.5575515e-14 348646.71 0.063172278
73274256 6.573637e-11 6.654245e-14 352946.23 0.064019996
73255072 6.658129e-11 6.7521305e-14 357295.55 0.064876754
73235874 6.743651e-11 6.8512067e-14 361695.27 0.065742497
73216661 6.8302163e-11 6.9514703e-14 366146 0.066617147
73197432 6.9178382e-11 7.0529184e-14 370648.36 0.067500635
73178188 7.00653e-11 7.1555525e-14 375202.99 0.06839293
73158929 7.0963055e-11 7.2593805e-14 379810.52 0.069294065
73139655 7.1871785e-11 7.3644184e-14 384471.58 0.070204148
73120366 7.2791629e-11 7.4706902e-14 389186.84 0.071123362
73101061 7.372273e-11 7.5782262e-14 393956.96 0.072051952
73081741 7.4665232e-11 7.6870605e-14 398782.59 0.072990192
73062406 7.5619281e-11 7.7972269e-14 403664.43 0.073938357
73043055 7.6585025e-11 7.9087559e-14 408603.16 0.074896686
73023689 7.7562615e-11 8.0216714e-14 413599.48 0.075865355
73004308 7.8552202e-11 8.135989e-14 418654.09 0.07684446
72984911 7.955394e-11 8.2517159e-14 423767.71 0.077834019
72965498 8.0567987e-11 8.3688527e-14 428941.06 0.078833983
72946071 8.15945e-11 8.4873955e-14 434174.88 0.079844265
72926627 8.2633639e-11 8.6073399e-14 439469.9 0.080864773
72907168 8.3685567e-11 8.7286847e-14 444826.88 0.081895443
72887694 8.4750449e-11 8.8514343e-14 450246.58 0.082936265
72868204 8.5828451e-11 8.9756011e-14 455729.77 0.083987303
72848698 8.6919741e-11 9.1012055e-14 461277.22 0.085048697
72829176 8.8024491e-11 9.228275e-14 466889.73 0.08612065
72809639 8.9142875e-11 9.3568417e-14 472568.09 0.087203408
72790086 9.0275068e-11 9.48694e-14 478313.12 0.088297235
72770518 9.1421249e-11 9.6186029e-14 484125.63 0.089402383
72750933 9.2581599e-11 9.7518603e-14 490006.47 0.090519073
72731333 9.3756301e-11 9.8867371e-14 495956.47 0.091647475
72711717 9.4945541e-11 1.0023253e-13 501976.49 0.092787712
72692085 9.6149508e-11 1.0161422e-13 508067.39 0.09393986
72672437 9.7368393e-11 1.0301257e-13 514230.05 0.095103965
72652773 9.8602389e-11 1.0442767e-13 520465.36 0.096280055
72633093 9.9851692e-11 1.0585961e-13 526774.22 0.097468158
72613398 1.011165e-10 1.073085e-13 533157.53 0.098668313
72593686 1.0239702e-10 1.0877448e-13 539616.22 0.099880577
72573958 1.0369344e-10 1.102577e-13 546151.23 0.10110502
72554214 1.0500599e-10 1.1175831e-13 552763.49 0.10234175
72534454 1.0633486e-10 1.1327652e-13 559453.97 0.10359085
72514677 1.0768027e-10 1.148125e-13 566223.64 0.10485244
72494885 1.0904244e-10 1.1636646e-13 573073.47 0.10612664
72475076 1.1042159e-10 1.1793862e-13 580004.47 0.10741359
72455251 1.1181792e-10 1.1952919e-13 587017.65 0.1087134
72435410 1.1323168e-10 1.2113843e-13 594114.02 0.11002625
72415553 1.1466308e-10 1.227666e-13 601294.62 0.11135232
72395679 1.1611237e-10 1.24414e-13 608560.51 0.11269179
72375789 1.1757976e-10 1.2608094e-13 615912.74 0.11404487
