#x  v  f0  f1x  f0*v^2  0.5*me*f1x*v^5 0.5*me*f0*v^5
0.044175347 7.9238925e+09 1.5020544e-18 1.5148677e-18 94.311099 21553.975 21371.663
0.044175347 7.8923892e+09 9.770508e-18 6.2781498e-18 608.60306 87565.677 136276
0.044175347 7.8608858e+09 3.4619715e-17 2.0724159e-17 2139.2742 283331.02 473304.57
0.044175347 7.8293824e+09 9.4554481e-17 5.5274402e-17 5796.1168 740664.21 1267008.2
0.044175347 7.7978791e+09 2.1206243e-16 1.2278025e-16 12894.863 1612392.5 2784876.8
0.044175347 7.7663757e+09 4.0223475e-16 2.3170904e-16 24261.429 2981911.3 5176441.8
0.044175347 7.7348723e+09 6.5859141e-16 3.780733e-16 39402.371 4767618.9 8305037.2
0.044175347 7.703369e+09 9.4946847e-16 5.434323e-16 56343.257 6714423.3 11731237
0.044175347 7.6718656e+09 1.2339625e-15 7.0416916e-16 72627.976 8523965.9 14937113
0.044175347 7.6403622e+09 1.4888364e-15 8.4699842e-16 86911.027 10044125 17655357
0.044175347 7.6088589e+09 1.7230218e-15 9.7722297e-16 99753.889 11351443 20014659
0.044175347 7.5773555e+09 1.9650644e-15 1.1113707e-15 112826.76 12644657 22357584
0.044175347 7.5458521e+09 2.2375561e-15 1.262411e-15 127406.18 14067016 24933035
0.044175347 7.5143487e+09 2.5470067e-15 1.4339662e-15 143817.85 15647877 27793715
0.044175347 7.4828454e+09 2.8935651e-15 1.625972e-15 162019.32 17374275 30919103
0.044175347 7.451342e+09 3.2776189e-15 1.8384975e-15 181981.59 19235139 34291834
0.044175347 7.4198386e+09 3.6944003e-15 2.0686392e-15 203391.53 21189311 37842170
0.044175347 7.3883353e+09 4.1305206e-15 2.3085513e-15 225474.79 23149003 41418803
0.044175347 7.3568319e+09 4.5712351e-15 2.5496514e-15 247408.85 25026190 44869115
0.044175347 7.3253285e+09 5.0216051e-15 2.7947664e-15 269461.53 26849786 48243396
0.044175347 7.2938252e+09 5.5334419e-15 3.0735106e-15 294378.48 28898230 52027371
0.044175347 7.2623218e+09 6.1991159e-15 3.4384299e-15 326949.54 31637153 57038353
0.044175347 7.2308184e+09 7.0853195e-15 3.9266851e-15 370454.05 35352744 63790573
0.044175347 7.1993151e+09 8.1641071e-15 4.5204701e-15 423146.79 39819819 71915809
0.044175347 7.1678117e+09 9.3458688e-15 5.1662982e-15 480167.6 44521746 80540143
0.044175347 7.1363083e+09 1.0604091e-14 5.8467456e-15 540033.47 49288092 89392539
0.044175347 7.104805e+09 1.2024202e-14 6.6077921e-15 606960.72 54484999 99146376
0.044175347 7.0733016e+09 1.3696208e-14 7.4962197e-15 685243.15 60452319 1.1045135e+08
0.044175347 7.0417982e+09 1.562234e-14 8.5065959e-15 774663.75 67086242 1.232037e+08
0.044175347 7.0102949e+09 1.7784421e-14 9.6211964e-15 874001.73 74194256 1.371453e+08
0.044175347 6.9787915e+09 2.0230661e-14 1.086163e-14 985304.62 81894721 1.5253551e+08
0.044175347 6.9472881e+09 2.3029886e-14 1.2264609e-14 1111533.1 90404497 1.6975717e+08
0.044175347 6.9157848e+09 2.6206667e-14 1.384686e-14 1253414.5 99774238 1.8883344e+08
0.044175347 6.8842814e+09 2.9775891e-14 1.5625829e-14 1411178.6 1.1005149e+08 2.0970926e+08
0.044175347 6.852778e+09 3.3781454e-14 1.7639751e-14 1586396.2 1.2141869e+08 2.3252595e+08
0.044175347 6.8212747e+09 3.8271884e-14 1.992869e-14 1780782.6 1.3404981e+08 2.5743483e+08
0.044175347 6.7897713e+09 4.3290856e-14 2.2523711e-14 1995751.5 1.4803877e+08 2.8453237e+08
0.044175347 6.7582679e+09 4.8901697e-14 2.5458089e-14 2233545.2 1.6347924e+08 3.1402248e+08
0.044175347 6.7267646e+09 5.5188056e-14 2.8769133e-14 2497224.3 1.8047526e+08 3.4620713e+08
0.044175347 6.6952612e+09 6.2238076e-14 3.2494274e-14 2789916.5 1.9911512e+08 3.8137617e+08
0.044175347 6.6637578e+09 7.0144345e-14 3.66769e-14 3114806.5 2.1950703e+08 4.1980583e+08
0.044175347 6.6322545e+09 7.9006577e-14 4.1370757e-14 3475246.4 2.4180159e+08 4.6177341e+08
0.044175347 6.6007511e+09 8.8929447e-14 4.6637334e-14 3874648.5 2.6617071e+08 5.0754219e+08
0.044175347 6.5692477e+09 1.0002655e-13 5.2544515e-14 4316647.5 2.9279615e+08 5.5738243e+08
0.044175347 6.5377443e+09 1.1242596e-13 5.9167072e-14 4805321.7 3.2186928e+08 6.1159799e+08
0.044175347 6.506241e+09 1.2627049e-13 6.6586721e-14 5345177.7 3.535885e+08 6.7052097e+08
0.044175347 6.4747376e+09 1.4171761e-13 7.4893192e-14 5941117.8 3.8816197e+08 7.3450451e+08
0.044175347 6.4432342e+09 1.5894172e-13 8.4185318e-14 6598508 4.2580988e+08 8.0392825e+08
0.044175347 6.4117309e+09 1.7813754e-13 9.4570592e-14 7323286.4 4.6675858e+08 8.7920804e+08
0.044175347 6.3802275e+09 1.9952397e-13 1.0616468e-13 8122082.8 5.1123508e+08 9.6080595e+08
0.044175347 6.3487241e+09 2.233459e-13 1.1909268e-13 9002246.4 5.5947044e+08 1.0492284e+09
0.044175347 6.3172208e+09 2.4987168e-13 1.3349277e-13 9971698.6 6.1171311e+08 1.1450042e+09
0.044175347 6.2857174e+09 2.7938834e-13 1.4952112e-13 11038701 6.6824631e+08 1.2486546e+09
0.044175347 6.254214e+09 3.1219843e-13 1.6735623e-13 12211702 7.2939931e+08 1.3606743e+09
0.044175347 6.2227107e+09 3.4862188e-13 1.8720033e-13 13499381 7.9554441e+08 1.4815369e+09
0.044175347 6.1912073e+09 3.890045e-13 2.0927723e-13 14910950 8.6707863e+08 1.6117257e+09
0.044175347 6.1597039e+09 4.3373017e-13 2.3382828e-13 16456569 9.4440004e+08 1.7517761e+09
0.044175347 6.1282006e+09 4.8323042e-13 2.6111015e-13 18147642 1.0278941e+09 1.9022995e+09
0.044175347 6.0966972e+09 5.379859e-13 2.9139757e-13 19996784 1.1179409e+09 2.063972e+09
0.044175347 6.0651938e+09 5.9851964e-13 3.2499083e-13 22017488 1.2149385e+09 2.2374926e+09
0.044175347 6.0336905e+09 6.6538875e-13 3.622243e-13 24223757 1.3193271e+09 2.423541e+09
0.044175347 6.0021871e+09 7.3918341e-13 4.0347082e-13 26630006 1.431593e+09 2.6227665e+09
0.044175347 5.9706837e+09 8.2053589e-13 4.4914062e-13 29251336 1.5522528e+09 2.8358137e+09
0.044175347 5.9391804e+09 9.101338e-13 4.9967805e-13 32103935 1.681832e+09 3.0633569e+09
0.044175347 5.907677e+09 1.0087281e-12 5.5556183e-13 35205263 1.8208572e+09 3.3061122e+09
0.044175347 5.8761736e+09 1.1171316e-12 6.1731088e-13 38573902 1.9698665e+09 3.5648167e+09
0.044175347 5.8446703e+09 1.2362143e-12 6.8549252e-13 42229293 2.1294261e+09 3.8401981e+09
0.044175347 5.8131669e+09 1.3669021e-12 7.6072863e-13 46191600 2.3001359e+09 4.1329596e+09
0.044175347 5.7816635e+09 1.5101827e-12 8.4369781e-13 50481832 2.4826229e+09 4.4437879e+09
0.044175347 5.7501602e+09 1.6671148e-12 9.3513572e-13 55122052 2.6775287e+09 4.7733687e+09
0.044175347 5.7186568e+09 1.8388331e-12 1.0358384e-12 60135423 2.8855058e+09 5.1223853e+09
0.044175347 5.6871534e+09 2.0265473e-12 1.1466686e-12 65546065 3.1072228e+09 5.4915031e+09
0.044175347 5.6556501e+09 2.2315402e-12 1.2685625e-12 71378886 3.3433688e+09 5.8813515e+09
0.044175347 5.6241467e+09 2.4551681e-12 1.4025358e-12 77659485 3.5946526e+09 6.2925142e+09
0.044175347 5.5926433e+09 2.6988643e-12 1.549687e-12 84414158 3.8617965e+09 6.7255288e+09
0.044175347 5.5611399e+09 2.9641421e-12 1.7112019e-12 91669880 4.1455308e+09 7.180884e+09
0.044175347 5.5296366e+09 3.2525943e-12 1.8883592e-12 99454189 4.4465925e+09 7.6590098e+09
0.044175347 5.4981332e+09 3.5658912e-12 2.0825384e-12 1.07795e+08 4.7657261e+09 8.1602629e+09
0.044175347 5.4666298e+09 3.9057772e-12 2.2952265e-12 1.1672041e+08 5.1036826e+09 8.6849151e+09
0.044175347 5.4351265e+09 4.2740699e-12 2.5280242e-12 1.2625859e+08 5.461215e+09 9.2331454e+09
0.044175347 5.4036231e+09 4.6726574e-12 2.7826525e-12 1.3643759e+08 5.8390743e+09 9.8050308e+09
0.044175347 5.3721197e+09 5.1034929e-12 3.0609595e-12 1.4728512e+08 6.2380059e+09 1.0400536e+10
0.044175347 5.3406164e+09 5.5685892e-12 3.3649273e-12 1.5882832e+08 6.658745e+09 1.10195e+10
0.044175347 5.309113e+09 6.0700086e-12 3.696681e-12 1.710934e+08 7.1020152e+09 1.1661621e+10
0.044175347 5.2776096e+09 6.6098536e-12 4.0584951e-12 1.8410533e+08 7.5685228e+09 1.2326448e+10
0.044175347 5.2461063e+09 7.1902562e-12 4.452801e-12 1.9788758e+08 8.0589504e+09 1.3013364e+10
0.044175347 5.2146029e+09 7.8133632e-12 4.8821948e-12 2.1246162e+08 8.5739528e+09 1.3721576e+10
0.044175347 5.1830995e+09 8.4813192e-12 5.3494448e-12 2.2784658e+08 9.1141513e+09 1.4450103e+10
0.044175347 5.1515962e+09 9.1962485e-12 5.8574988e-12 2.4405872e+08 9.6801267e+09 1.5197758e+10
0.044175347 5.1200928e+09 9.960231e-12 6.4094916e-12 2.6111095e+08 1.0272414e+10 1.5963141e+10
0.044175347 5.0885894e+09 1.0775278e-11 7.0087521e-12 2.7901228e+08 1.0891496e+10 1.6744621e+10
0.044175347 5.0570861e+09 1.1643304e-11 7.6588091e-12 2.9776724e+08 1.1537793e+10 1.7540329e+10
0.044175347 5.0255827e+09 1.2566091e-11 8.3633987e-12 3.1737525e+08 1.221166e+10 1.8348143e+10
0.044175347 4.9940793e+09 1.3545256e-11 9.1264684e-12 3.3782992e+08 1.2913374e+10 1.9165678e+10
0.044175347 4.962576e+09 1.4582207e-11 9.952182e-12 3.5911836e+08 1.3643127e+10 1.999028e+10
0.044175347 4.9310726e+09 1.5678099e-11 1.0844924e-11 3.8122045e+08 1.4401021e+10 2.0819014e+10
0.044175347 4.8995692e+09 1.6833779e-11 1.1809304e-11 4.0410797e+08 1.5187055e+10 2.1648654e+10
