#x  v  f0  f1x  f0*v^2  0.5*me*f1x*v^5 0.5*me*f0*v^5
0.048975694 7.9158732e+09 5.9026409e-20 4.216857e-20 3.6986567 596.95666 835.60358
0.048975694 7.8844017e+09 3.953467e-19 2.6883708e-19 24.57625 3730.7201 5486.3262
0.048975694 7.8529303e+09 3.592786e-18 1.9553397e-18 221.56177 26597.493 48870.843
0.048975694 7.8214588e+09 1.889773e-17 1.06802e-17 1156.0728 142389.5 251946.44
0.048975694 7.7899873e+09 5.4217628e-17 3.1255542e-17 3290.1372 408385.73 708408.95
0.048975694 7.7585158e+09 8.6637775e-17 5.0196609e-17 5215.1234 642728.27 1109328.9
0.048975694 7.7270443e+09 6.979125e-17 4.0276803e-17 4167.0411 505337.79 875644.39
0.048975694 7.6955728e+09 1.9304264e-17 1.0811531e-17 1143.2341 132908.19 237310.96
0.048975694 7.6641013e+09 1.7816632e-17 9.0309535e-18 1046.5214 108767.61 214581.16
0.048975694 7.6326299e+09 6.0436729e-17 2.8500656e-17 3520.8649 336268.07 713069.3
0.048975694 7.6011584e+09 7.519757e-17 2.1163847e-17 4344.7358 244598.23 869085.47
0.048975694 7.5696869e+09 9.6258097e-17 3.0068762e-18 5515.6043 34038.068 1089649
0.048975694 7.5382154e+09 1.4450999e-16 -1.400691e-18 8211.7356 -15529.048 1602139.6
0.048975694 7.5067439e+09 1.5676356e-16 6.93695e-19 8833.8156 7531.5843 1702013.1
0.048975694 7.4752724e+09 1.366145e-16 2.3736154e-17 7633.9769 252351.13 1452418.2
0.048975694 7.443801e+09 1.2177948e-16 5.2442473e-17 6747.8221 545904.53 1267674.2
0.048975694 7.4123295e+09 1.4516427e-16 5.7259896e-17 7975.7064 583557.83 1479425.4
0.048975694 7.380858e+09 2.0364335e-16 5.1772885e-17 11093.892 516530.99 2031721.9
0.048975694 7.3493865e+09 2.4853787e-16 6.4301372e-17 13424.396 627965.02 2427212.4
0.048975694 7.317915e+09 2.8357878e-16 9.5386524e-17 15186.177 911766.45 2710630.5
0.048975694 7.2864435e+09 3.4295547e-16 1.1928967e-16 18208.281 1115939.5 3208304.1
0.048975694 7.254972e+09 4.0653305e-16 1.3072324e-16 21397.712 1196716.6 3721639.9
0.048975694 7.2235006e+09 4.3828403e-16 1.3796797e-16 22869.205 1235880.9 3926033.2
0.048975694 7.1920291e+09 4.6100113e-16 1.3808375e-16 23845.414 1210206.6 4040349.5
0.048975694 7.1605576e+09 5.1585014e-16 1.4161636e-16 26449.486 1214248.1 4423006.1
0.048975694 7.1290861e+09 6.120444e-16 1.6626722e-16 31106.464 1394555.2 5133481.5
0.048975694 7.0976146e+09 7.3744919e-16 1.9994472e-16 37149.839 1640332.1 6049980.2
0.048975694 7.0661431e+09 8.6503849e-16 2.2143292e-16 43191.699 1776700.1 6940765.3
0.048975694 7.0346716e+09 9.8307542e-16 2.3699648e-16 48649.065 1859605.5 7713753.7
0.048975694 7.0032002e+09 1.1124122e-15 2.6931921e-16 54558.047 2066378.1 8535092.1
0.048975694 6.9717287e+09 1.2599119e-15 3.2770372e-16 61238.017 2458349 9451534.6
0.048975694 6.9402572e+09 1.412896e-15 3.9789557e-16 68055.202 2918143.9 10362100
0.048975694 6.9087857e+09 1.5875142e-15 4.6358296e-16 75774.148 3323501.3 11381146
0.048975694 6.8773142e+09 1.8199822e-15 5.2580584e-16 86080.518 3684508.1 12753261
0.048975694 6.8458427e+09 2.1124563e-15 5.9362727e-16 99001.454 4065446.2 14467121
0.048975694 6.8143712e+09 2.4333031e-15 6.7641925e-16 112992.03 4526939.5 16284894
0.048975694 6.7828998e+09 2.7707579e-15 7.8222629e-16 127476.28 5115277.3 18119047
0.048975694 6.7514283e+09 3.146547e-15 9.0545655e-16 143425.23 5785030.9 20103529
