#x  v  f0  f1x  f0*v^2  0.5*me*f1x*v^5 0.5*me*f0*v^5
0.046775 5.8387552e+09 1.1389418e-13 3.7536635e-14 3882773.7 1.1601562e+08 3.5201621e+08
0.046775 5.8072837e+09 1.274084e-13 4.2107623e-14 4296790.1 1.2667349e+08 3.8328609e+08
0.046775 5.7758122e+09 1.4244797e-13 4.721754e-14 4752065.2 1.3823833e+08 4.1704351e+08
0.046775 5.7443408e+09 1.591679e-13 5.2920572e-14 5252135.1 1.5075971e+08 4.5343626e+08
0.046775 5.7128693e+09 1.7773586e-13 5.9275307e-14 5800743.2 1.6428769e+08 4.9261346e+08
0.046775 5.6813978e+09 1.9834572e-13 6.6348271e-14 6402258.9 1.7888148e+08 5.3475962e+08
0.046775 5.6499263e+09 2.2121647e-13 7.4217406e-14 7061598.7 1.9461641e+08 5.8008436e+08
0.046775 5.6184548e+09 2.465803e-13 8.297296e-14 7783808.7 2.1158303e+08 6.2878563e+08
0.046775 5.5869833e+09 2.7467696e-13 9.2714607e-14 8573871.8 2.2987663e+08 6.8103415e+08
0.046775 5.5555118e+09 3.0576178e-13 1.0354841e-13 9436943.6 2.4958794e+08 7.3699302e+08
0.046775 5.5240404e+09 3.4011947e-13 1.1558747e-13 10378753 2.7080379e+08 7.96848e+08
0.046775 5.4925689e+09 3.7807196e-13 1.2895552e-13 11405793 2.9361434e+08 8.6081892e+08
0.046775 5.4610974e+09 4.199766e-13 1.4378945e-13 12525208 3.1811665e+08 9.291471e+08
0.046775 5.4296259e+09 4.6621971e-13 1.6024009e-13 13744548 3.4441375e+08 1.0020744e+09
0.046775 5.3981544e+09 5.1721291e-13 1.7847382e-13 15071621 3.7261541e+08 1.0798307e+09
0.046775 5.3666829e+09 5.7339499e-13 1.986757e-13 16514513 4.028415e+08 1.1626349e+09
0.046775 5.3352115e+09 6.3523847e-13 2.2105086e-13 18081733 4.3522133e+08 1.2507046e+09
0.046775 5.30374e+09 7.032561e-13 2.4582165e-13 19782353 4.698844e+08 1.3442635e+09
0.046775 5.2722685e+09 7.7800219e-13 2.7322544e-13 21625983 5.0695393e+08 1.4435379e+09
0.046775 5.240797e+09 8.6007086e-13 3.0351741e-13 23622666 5.4655022e+08 1.5487478e+09
0.046775 5.2093255e+09 9.5009651e-13 3.3697721e-13 25782838 5.8879997e+08 1.6601028e+09
0.046775 5.177854e+09 1.0487581e-12 3.739146e-13 28117384 6.3384228e+08 1.7778049e+09
0.046775 5.1463825e+09 1.1567837e-12 4.1467168e-13 30637709 6.8182745e+08 1.9020515e+09
0.046775 5.1149111e+09 1.2749556e-12 4.5962216e-13 33355790 7.3291087e+08 2.0330369e+09
0.046775 5.0834396e+09 1.4041129e-12 5.091702e-13 36284183 7.8724712e+08 2.1709515e+09
0.046775 5.0519681e+09 1.5451495e-12 5.6375198e-13 39435896 8.4498859e+08 2.3159719e+09
0.046775 5.0204966e+09 1.699011e-12 6.2383888e-13 42824227 9.0628669e+08 2.4682511e+09
0.046775 4.9890251e+09 1.866693e-12 6.8994181e-13 46462683 9.7129397e+08 2.6279139e+09
0.046775 4.9575536e+09 2.0492448e-12 7.6261594e-13 50364982 1.0401663e+09 2.7950573e+09
0.046775 4.9260821e+09 2.2477761e-12 8.4246379e-13 54545177 1.1130618e+09 2.9697582e+09
0.046775 4.8946107e+09 2.4634603e-12 9.3013937e-13 59017645 1.1901414e+09 3.1520719e+09
0.046775 4.8631392e+09 2.6975261e-12 1.0263525e-12 63796822 1.2715686e+09 3.342019e+09
0.046775 4.8316677e+09 2.9512519e-12 1.1318706e-12 68897013 1.3575062e+09 3.5395768e+09
0.046775 4.8001962e+09 3.2259648e-12 1.2475227e-12 74332306 1.4481155e+09 3.7446769e+09
0.046775 4.7687247e+09 3.5230443e-12 1.3742019e-12 80116618 1.5435531e+09 3.9572104e+09
0.046775 4.7372532e+09 3.8439209e-12 1.512866e-12 86263613 1.6439676e+09 4.1770264e+09
0.046775 4.7057818e+09 4.1900654e-12 1.6645464e-12 92786409 1.7495026e+09 4.4039207e+09
0.046775 4.6743103e+09 4.5629888e-12 1.8303529e-12 99697547 1.860297e+09 4.6376381e+09
0.046775 4.6428388e+09 4.964234e-12 2.0114813e-12 1.0700879e+08 1.9764863e+09 4.8778679e+09
0.046775 4.6113673e+09 5.3953612e-12 2.2092176e-12 1.1473078e+08 2.0981998e+09 5.1242331e+09
0.046775 4.5798958e+09 5.8579409e-12 2.4249355e-12 1.2287292e+08 2.2255531e+09 5.3762909e+09
0.046775 4.5484243e+09 6.3535366e-12 2.6601052e-12 1.3144301e+08 2.3586498e+09 5.6335244e+09
0.046775 4.5169528e+09 6.8836848e-12 2.916303e-12 1.4044688e+08 2.4975846e+09 5.8953356e+09
0.046775 4.4854814e+09 7.4498884e-12 3.1952138e-12 1.4988835e+08 2.642439e+09 6.1610513e+09
0.046775 4.4540099e+09 8.0535957e-12 3.498638e-12 1.5976887e+08 2.7932812e+09 6.4299187e+09
0.046775 4.4225384e+09 8.6961824e-12 3.8284907e-12 1.7008729e+08 2.9501591e+09 6.7011058e+09
0.046775 4.3910669e+09 9.3789308e-12 4.1867959e-12 1.8083956e+08 3.1130912e+09 6.9737019e+09
0.046775 4.3595954e+09 1.0102976e-11 4.5757088e-12 1.9201789e+08 3.2820795e+09 7.2466958e+09
0.046775 4.3281239e+09 1.0869282e-11 4.9975276e-12 2.0361052e+08 3.4571117e+09 7.5189822e+09
0.046775 4.2966524e+09 1.1678623e-11 5.4546888e-12 2.1560166e+08 3.6381523e+09 7.7893739e+09
0.046775 4.265181e+09 1.2531543e-11 5.9497625e-12 2.2797093e+08 3.8251346e+09 8.056597e+09
0.046775 4.2337095e+09 1.3428305e-11 6.4854539e-12 2.4069291e+08 4.0179582e+09 8.3192894e+09
0.046775 4.202238e+09 1.4368822e-11 7.0646273e-12 2.5373622e+08 4.2165015e+09 8.5759882e+09
0.046775 4.1707665e+09 1.5352632e-11 7.6902986e-12 2.6706353e+08 4.4206117e+09 8.8251481e+09
0.046775 4.139295e+09 1.6378847e-11 8.3656191e-12 2.8063129e+08 4.6300936e+09 9.0651503e+09
0.046775 4.1078235e+09 1.744606e-11 9.0938927e-12 2.9438855e+08 4.8447179e+09 9.294286e+09
0.046775 4.076352e+09 1.8552282e-11 9.8785764e-12 3.082767e+08 5.06422e+09 9.5107667e+09
0.046775 4.0448806e+09 1.9694883e-11 1.0723272e-11 3.2222915e+08 5.2882941e+09 9.7127387e+09
0.046775 4.0134091e+09 2.0870511e-11 1.1631723e-11 3.3617076e+08 5.5165934e+09 9.898286e+09
0.046775 3.9819376e+09 2.2075002e-11 1.2607811e-11 3.5001741e+08 5.7487275e+09 1.006544e+10
0.046775 3.9504661e+09 2.3303263e-11 1.3655564e-11 3.6367497e+08 5.9842694e+09 1.0212174e+10
0.046775 3.9189946e+09 2.4549233e-11 1.4779112e-11 3.7703986e+08 6.2227373e+09 1.0336441e+10
