#x  v  f0  f1x  f0*v^2  0.5*me*f1x*v^5 0.5*me*f0*v^5
0.15 1.0305622e+10 4.6869523e-10 4.0551579e-13 4.9778174e+10 2.1470325e+10 2.4815406e+13
0.15 1.0293041e+10 4.8404955e-10 4.1648825e-13 5.1283444e+10 2.1916992e+10 2.5472291e+13
0.15 1.0280459e+10 4.9988667e-10 4.2773289e-13 5.283194e+10 2.2371491e+10 2.6145312e+13
0.15 1.0267877e+10 5.162211e-10 4.3925583e-13 5.4424831e+10 2.283393e+10 2.6834832e+13
0.15 1.0255296e+10 5.3306777e-10 4.5106331e-13 5.6063318e+10 2.3304415e+10 2.7541217e+13
0.15 1.0242714e+10 5.5044204e-10 4.6316168e-13 5.774863e+10 2.3783055e+10 2.8264845e+13
0.15 1.0230132e+10 5.6835969e-10 4.7555743e-13 5.9482029e+10 2.4269958e+10 2.9006099e+13
0.15 1.0217551e+10 5.8683697e-10 4.8825718e-13 6.1264807e+10 2.4765234e+10 2.9765369e+13
0.15 1.0204969e+10 6.0589057e-10 5.0126765e-13 6.3098289e+10 2.5268993e+10 3.0543053e+13
0.15 1.0192388e+10 6.2553767e-10 5.1459572e-13 6.4983833e+10 2.5781346e+10 3.1339559e+13
0.15 1.0179806e+10 6.4579594e-10 5.2824838e-13 6.6922831e+10 2.6302403e+10 3.21553e+13
0.15 1.0167224e+10 6.6668351e-10 5.4223276e-13 6.8916708e+10 2.6832278e+10 3.2990698e+13
0.15 1.0154643e+10 6.8821908e-10 5.5655613e-13 7.0966926e+10 2.7371082e+10 3.3846184e+13
0.15 1.0142061e+10 7.1042182e-10 5.712259e-13 7.3074984e+10 2.791893e+10 3.4722194e+13
0.15 1.0129479e+10 7.3331148e-10 5.862496e-13 7.5242416e+10 2.8475933e+10 3.5619177e+13
0.15 1.0116898e+10 7.5690834e-10 6.0163493e-13 7.7470795e+10 2.9042208e+10 3.6537588e+13
0.15 1.0104316e+10 7.8123325e-10 6.173897e-13 7.9761731e+10 2.9617868e+10 3.7477889e+13
0.15 1.0091735e+10 8.0630766e-10 6.335219e-13 8.2116876e+10 3.0203029e+10 3.8440555e+13
0.15 1.0079153e+10 8.321536e-10 6.5003965e-13 8.4537921e+10 3.0797807e+10 3.9426066e+13
0.15 1.0066571e+10 8.5879373e-10 6.6695121e-13 8.7026598e+10 3.1402318e+10 4.0434912e+13
0.15 1.005399e+10 8.8625131e-10 6.84265e-13 8.9584682e+10 3.2016678e+10 4.1467594e+13
0.15 1.0041408e+10 9.1455029e-10 7.0198962e-13 9.2213991e+10 3.2641006e+10 4.252462e+13
0.15 1.0028826e+10 9.4371524e-10 7.2013377e-13 9.4916386e+10 3.3275418e+10 4.3606508e+13
0.15 1.0016245e+10 9.7377144e-10 7.3870636e-13 9.7693775e+10 3.3920033e+10 4.4713787e+13
0.15 1.0003663e+10 1.0047449e-09 7.5771644e-13 1.0054811e+11 3.4574968e+10 4.5846994e+13
0.15 9.9910815e+09 1.0366622e-09 7.7717321e-13 1.0348139e+11 3.5240342e+10 4.7006676e+13
0.15 9.9784999e+09 1.0695508e-09 7.9708606e-13 1.0649567e+11 3.5916274e+10 4.8193391e+13
0.15 9.9659183e+09 1.103439e-09 8.1746452e-13 1.0959303e+11 3.6602883e+10 4.9407706e+13
0.15 9.9533366e+09 1.1383555e-09 8.383183e-13 1.1277564e+11 3.7300288e+10 5.06502e+13
0.15 9.940755e+09 1.1743303e-09 8.596573e-13 1.1604569e+11 3.800861e+10 5.1921459e+13
0.15 9.9281734e+09 1.2113938e-09 8.8149155e-13 1.1940542e+11 3.8727967e+10 5.3222084e+13
0.15 9.9155918e+09 1.2495773e-09 9.038313e-13 1.2285715e+11 3.9458479e+10 5.4552682e+13
0.15 9.9030101e+09 1.2889133e-09 9.2668694e-13 1.2640322e+11 4.0200267e+10 5.5913876e+13
0.15 9.8904285e+09 1.3294347e-09 9.5006907e-13 1.3004607e+11 4.095345e+10 5.7306295e+13
0.15 9.8778469e+09 1.3711756e-09 9.7398845e-13 1.3378816e+11 4.1718149e+10 5.8730583e+13
0.15 9.8652653e+09 1.414171e-09 9.9845603e-13 1.3763201e+11 4.2494484e+10 6.0187393e+13
0.15 9.8526836e+09 1.4584566e-09 1.0234829e-12 1.4158023e+11 4.3282574e+10 6.167739e+13
0.15 9.840102e+09 1.5040695e-09 1.0490805e-12 1.4563545e+11 4.408254e+10 6.3201251e+13
0.15 9.8275204e+09 1.5510473e-09 1.0752603e-12 1.4980039e+11 4.4894501e+10 6.4759665e+13
0.15 9.8149388e+09 1.5994291e-09 1.1020339e-12 1.5407784e+11 4.5718578e+10 6.6353331e+13
0.15 9.8023571e+09 1.6492546e-09 1.1294134e-12 1.5847062e+11 4.655489e+10 6.7982963e+13
0.15 9.7897755e+09 1.7005649e-09 1.1574107e-12 1.6298164e+11 4.7403556e+10 6.9649284e+13
0.15 9.7771939e+09 1.7534021e-09 1.1860382e-12 1.6761388e+11 4.8264696e+10 7.1353032e+13
0.15 9.7646123e+09 1.8078093e-09 1.2153083e-12 1.7237038e+11 4.9138428e+10 7.3094957e+13
0.15 9.7520306e+09 1.863831e-09 1.2452339e-12 1.7725424e+11 5.0024872e+10 7.487582e+13
0.15 9.739449e+09 1.9215126e-09 1.2758277e-12 1.8226867e+11 5.0924144e+10 7.6696397e+13
0.15 9.7268674e+09 1.980901e-09 1.3071029e-12 1.874169e+11 5.1836364e+10 7.8557475e+13
0.15 9.7142858e+09 2.042044e-09 1.3390728e-12 1.9270228e+11 5.2761648e+10 8.0459856e+13
0.15 9.7017041e+09 2.104991e-09 1.371751e-12 1.981282e+11 5.3700113e+10 8.2404354e+13
0.15 9.6891225e+09 2.1697926e-09 1.4051512e-12 2.0369817e+11 5.4651875e+10 8.4391797e+13
0.15 9.6765409e+09 2.2365006e-09 1.4392873e-12 2.0941573e+11 5.5617051e+10 8.6423027e+13
0.15 9.6639593e+09 2.3051683e-09 1.4741736e-12 2.1528453e+11 5.6595755e+10 8.8498899e+13
0.15 9.6513776e+09 2.3758504e-09 1.5098244e-12 2.213083e+11 5.7588101e+10 9.0620282e+13
0.15 9.638796e+09 2.4486029e-09 1.5462543e-12 2.2749086e+11 5.8594203e+10 9.2788059e+13
0.15 9.6262144e+09 2.5234836e-09 1.5834783e-12 2.3383609e+11 5.9614174e+10 9.5003128e+13
