#x  v  f0  f1x  f0*v^2  0.5*me*f1x*v^5 0.5*me*f0*v^5
0.047335069 7.9170476e+09 3.8620499e-20 1.9352072e-20 2.4207191 274.15965 547.1343
0.047335069 7.8855715e+09 4.4779256e-19 2.9300845e-19 27.844743 4069.1695 6218.7416
0.047335069 7.8540953e+09 3.2568126e-18 1.8672236e-18 200.90239 25417.74 44333.64
0.047335069 7.8226192e+09 1.4028925e-17 7.9916633e-18 858.47723 106624.72 187173.83
0.047335069 7.791143e+09 3.9923411e-17 2.2895472e-17 2423.4273 299374.81 522027.39
0.047335069 7.7596668e+09 7.7280117e-17 4.4596448e-17 4653.2236 571446.3 990245.61
0.047335069 7.7281907e+09 9.7980938e-17 5.6694992e-17 5851.9048 711858.42 1230241.9
0.047335069 7.6967145e+09 7.2271212e-17 4.1755439e-17 4281.3043 513688.37 889102.87
0.047335069 7.6652384e+09 2.852335e-17 1.6413441e-17 1675.9145 197827.99 343786.35
0.047335069 7.6337622e+09 3.2264224e-17 1.8647641e-17 1880.1759 220179.47 380955.41
0.047335069 7.6022861e+09 6.8685459e-17 3.945744e-17 3969.6592 456362.26 794411.68
0.047335069 7.5708099e+09 7.4497371e-17 4.1958595e-17 4269.9779 475326.93 843941.68
0.047335069 7.5393338e+09 7.4445207e-17 3.9312765e-17 4231.5812 436172.44 825964.47
0.047335069 7.5078576e+09 1.0178238e-16 4.749868e-17 5737.2617 516085.26 1105891.5
0.047335069 7.4763815e+09 1.302685e-16 4.6916912e-17 7281.5243 499167.68 1385978.3
0.047335069 7.4449053e+09 1.6692543e-16 3.9889371e-17 9252.1113 415540.02 1738914.2
0.047335069 7.4134292e+09 2.1535137e-16 3.6473229e-17 11835.481 371988.65 2196358
0.047335069 7.381953e+09 2.4861505e-16 4.0299892e-17 13547.837 402364.85 2482238.9
0.047335069 7.3504768e+09 2.5872189e-16 6.2304125e-17 13978.617 608911.46 2528544.1
0.047335069 7.3190007e+09 2.5559427e-16 9.6785625e-17 13691.615 925826.44 2444949.1
0.047335069 7.2875245e+09 2.7137417e-16 1.2462074e-16 14412.143 1166676 2540554.1
0.047335069 7.2560484e+09 3.287462e-16 1.3612797e-16 17308.566 1247119.2 3011767
0.047335069 7.2245722e+09 4.0737788e-16 1.4475624e-16 21262.862 1297650.6 3651891.9
0.047335069 7.1930961e+09 4.7703751e-16 1.7177788e-16 24682.222 1506629 4183999.3
0.047335069 7.1616199e+09 5.4455747e-16 2.1533084e-16 27929.699 1847661.2 4672613.3
0.047335069 7.1301438e+09 6.3771753e-16 2.5737182e-16 32420.89 2160290.7 5352782.1
0.047335069 7.0986676e+09 7.497051e-16 2.9365016e-16 37778.451 2410872.4 6155090.6
0.047335069 7.0671915e+09 8.4970512e-16 3.3103946e-16 42438.688 2658115.3 6822794.6
0.047335069 7.0357153e+09 9.3762077e-16 3.665886e-16 46413.438 2878591.4 7362550.5
0.047335069 7.0042391e+09 1.0402448e-15 3.9905553e-16 51033.752 3064064.7 7987303.3
0.047335069 6.972763e+09 1.1753159e-15 4.4441246e-16 57143.182 3336341.7 8823459.7
0.047335069 6.9412868e+09 1.350762e-15 5.1435823e-16 65081.687 3775073.7 9913763.5
0.047335069 6.9098107e+09 1.5646846e-15 5.9942357e-16 74706.625 4300553.3 11225801
0.047335069 6.8783345e+09 1.7983196e-15 6.8589401e-16 85081.172 4809869.1 12610814
0.047335069 6.8468584e+09 2.0443375e-15 7.7207759e-16 95837.46 5291483.5 14010999
0.047335069 6.8153822e+09 2.3259941e-15 8.6729048e-16 108041.11 5808653.1 15578279
0.047335069 6.7839061e+09 2.6644709e-15 9.8200382e-16 122622.63 6426464.1 17436924
0.047335069 6.7524299e+09 3.053476e-15 1.1169735e-15 139224.18 7141724.4 19523367
0.047335069 6.7209538e+09 3.4781096e-15 1.2686475e-15 157110.45 7924197.2 21724890
0.047335069 6.6894776e+09 3.9395618e-15 1.4436625e-15 176291.89 8808186 24036361
0.047335069 6.6580015e+09 4.4533344e-15 1.6531865e-15 197411.78 9851470.3 26537775
0.047335069 6.6265253e+09 5.0338069e-15 1.8970311e-15 221038.68 11039859 29294469
0.047335069 6.5950491e+09 5.6947699e-15 2.1665278e-15 247692.15 12311592 32361313
0.047335069 6.563573e+09 6.4579303e-15 2.459186e-15 278210.8 13644347 35830653
0.047335069 6.5320968e+09 7.3408421e-15 2.7828235e-15 313221.17 15073306 39762047
0.047335069 6.5006207e+09 8.34264e-15 3.1496988e-15 352543.86 16653400 44110036
0.047335069 6.4691445e+09 9.4584541e-15 3.5717173e-15 395834.71 18431943 48810607
0.047335069 6.4376684e+09 1.0701143e-14 4.0561047e-15 443493.61 20427346 53893073
0.047335069 6.4061922e+09 1.2098596e-14 4.6018546e-15 496517.89 22614787 59455848
0.047335069 6.3747161e+09 1.3676362e-14 5.2059792e-15 555766.38 24961256 65574439
0.047335069 6.3432399e+09 1.5449637e-14 5.8748879e-15 621642.28 27479894 72265953
0.047335069 6.3117638e+09 1.7430723e-14 6.6245249e-15 694411.43 30225131 79529608
0.047335069 6.2802876e+09 1.9644055e-14 7.4707414e-15 774801.06 33244602 87415528
0.047335069 6.2488115e+09 2.2132523e-14 8.4254986e-15 864222.91 36563056 96045675
0.047335069 6.2173353e+09 2.4944338e-14 9.5015125e-15 964229.83 40204435 1.0554878e+08
0.047335069 6.1858591e+09 2.811611e-14 1.0714813e-14 1075858.8 44202264 1.1598856e+08
0.047335069 6.154383e+09 3.167494e-14 1.208073e-14 1199733.7 48582020 1.273791e+08
0.047335069 6.1229068e+09 3.5653889e-14 1.3610616e-14 1336663.9 53348942 1.3975101e+08
0.047335069 6.0914307e+09 4.0099762e-14 1.5316735e-14 1487922.8 58508978 1.531786e+08
0.047335069 6.0599545e+09 4.5070057e-14 1.7220558e-14 1655109.9 64099378 1.6776243e+08
0.047335069 6.0284784e+09 5.0629343e-14 1.9352997e-14 1839999.5 70185361 1.8361181e+08
0.047335069 5.9970022e+09 5.6847143e-14 2.1746252e-14 2044452.7 76827243 2.0083503e+08
0.047335069 5.9655261e+09 6.3794108e-14 2.4428808e-14 2270272.9 84063175 2.1952505e+08
0.047335069 5.9340499e+09 7.1541295e-14 2.742904e-14 2519179.9 91923459 2.3975769e+08
0.047335069 5.9025738e+09 8.0168667e-14 3.0780745e-14 2793106.6 1.0044909e+08 2.6162037e+08
0.047335069 5.8710976e+09 8.9775414e-14 3.452404e-14 3094539.4 1.0969274e+08 2.8524214e+08
0.047335069 5.8396214e+09 1.004793e-13 3.8702749e-14 3426462.5 1.1970852e+08 3.1078485e+08
0.047335069 5.8081453e+09 1.1240698e-13 4.3362372e-14 3791999 1.3054498e+08 3.3840784e+08
