#x  v  f0  f1x  f0*v^2  0.5*me*f1x*v^5 0.5*me*f0*v^5
0.15 1.2318682e+10 3.20551e-16 1.6895086e-16 48643.593 21829382 41416956
0.15 1.2314488e+10 3.2722066e-16 1.7255845e-16 49621.908 22257577 42206793
0.15 1.2310294e+10 3.339481e-16 1.7619569e-16 50607.614 22688056 43001238
0.15 1.2306101e+10 3.4074273e-16 1.7986799e-16 51602.118 23121497 43801470
0.15 1.2301907e+10 3.4762017e-16 1.8358433e-16 52607.762 23559036 44609452
0.15 1.2297713e+10 3.5460003e-16 1.8735602e-16 53627.489 24002096 45427652
0.15 1.2293519e+10 3.6170171e-16 1.9119424e-16 54664.2 24452072 46258487
0.15 1.2289325e+10 3.689401e-16 1.9510755e-16 55720.105 24910017 47103784
0.15 1.2285131e+10 3.7632323e-16 1.9910055e-16 56796.377 25376471 47964487
0.15 1.2280937e+10 3.8385276e-16 2.0317413e-16 57893.219 25851501 48840716
0.15 1.2276743e+10 3.9152644e-16 2.0732693e-16 59010.251 26334884 49732098
0.15 1.227255e+10 3.9934128e-16 2.1155717e-16 60146.975 26826345 50638165
0.15 1.2268356e+10 4.0729574e-16 2.158639e-16 61303.122 27325718 51558640
0.15 1.2264162e+10 4.1539063e-16 2.2024749e-16 62478.765 27833006 52493537
0.15 1.2259968e+10 4.236291e-16 2.2470973e-16 63674.34 28348385 53443173
0.15 1.2255774e+10 4.3201774e-16 2.2925433e-16 64890.792 28872279 54408293
0.15 1.225158e+10 4.4056984e-16 2.3388892e-16 66130.07 29405595 55390474
0.15 1.2247386e+10 4.4931057e-16 2.3862796e-16 67395.899 29950094 56392780
0.15 1.2243192e+10 4.5828085e-16 2.4349501e-16 68694.357 30508667 57420223
0.15 1.2238999e+10 4.6753457e-16 2.4852113e-16 70033.446 31085118 58479403
0.15 1.2234805e+10 4.7712472e-16 2.5373682e-16 71421.012 31683160 59576763
0.15 1.2230611e+10 4.8707946e-16 2.5915828e-16 72861.165 32304692 60715605
0.15 1.2226417e+10 4.9737655e-16 2.6477257e-16 74350.469 32947979 61892938
0.15 1.2222223e+10 5.0793015e-16 2.7053007e-16 75875.997 33606738 63097886
0.15 1.2218029e+10 5.1860107e-16 2.7635035e-16 77416.892 34270906 64313032
0.15 1.2213835e+10 5.2923061e-16 2.821417e-16 78949.444 34929098 65518665
0.15 1.2209641e+10 5.396839e-16 2.8782622e-16 80453.564 35571706 66698152
0.15 1.2205448e+10 5.4988171e-16 2.9335809e-16 81917.501 36193151 67841837
0.15 1.2201254e+10 5.5980544e-16 2.9872651e-16 83338.567 36792206 68947605
0.15 1.219706e+10 5.6947647e-16 3.0394376e-16 84720.028 37370489 70018263
0.15 1.2192866e+10 5.7892534e-16 3.0902741e-16 86066.504 37930256 71057731
0.15 1.2188672e+10 5.8816996e-16 3.1398772e-16 87380.722 38472855 72068352
0.15 1.2184478e+10 5.97212e-16 3.1882559e-16 88662.995 38998476 73050465
0.15 1.2180284e+10 6.0604719e-16 3.2353849e-16 89912.753 39506892 74003686
0.15 1.217609e+10 6.1467789e-16 3.281277e-16 91130.41 39998344 74928442
0.15 1.2171897e+10 6.2311912e-16 3.3260183e-16 92318.255 40473959 75826695
0.15 1.2167703e+10 6.3139733e-16 3.3697605e-16 93480.263 40935657 76701785
0.15 1.2163509e+10 6.3954645e-16 3.4126985e-16 94621.504 41385868 77557937
0.15 1.2159315e+10 6.4760525e-16 3.4550549e-16 95747.751 41827342 78399932
0.15 1.2155121e+10 6.5561622e-16 3.4970736e-16 96865.309 42263066 79232967
0.15 1.2150927e+10 6.6362374e-16 3.5390096e-16 97980.748 42696140 80062434
0.15 1.2146733e+10 6.7167014e-16 3.5811057e-16 99100.316 43129499 80893441
0.15 1.2142539e+10 6.797904e-16 3.6235625e-16 100229.16 43565545 81730174
0.15 1.2138346e+10 6.880079e-16 3.6665135e-16 101370.69 44005864 82575402
0.15 1.2134152e+10 6.9633335e-16 3.7100195e-16 102526.48 44451158 83430353
0.15 1.2129958e+10 7.0476738e-16 3.7540836e-16 103696.57 44901430 84295042
0.15 1.2125764e+10 7.1330538e-16 3.7986786e-16 104880.25 45356328 85168859
0.15 1.212157e+10 7.2194247e-16 3.8437762e-16 106076.78 45815481 86051165
0.15 1.2117376e+10 7.3067648e-16 3.8893631e-16 107285.82 46278708 86941647
0.15 1.2113182e+10 7.3950834e-16 3.9354443e-16 108507.46 46746040 87840364
0.15 1.2108988e+10 7.4844067e-16 3.9820343e-16 109742.06 47217621 88747573
0.15 1.2104795e+10 7.574761e-16 4.0291471e-16 110989.98 47693591 89663530
0.15 1.2100601e+10 7.6661632e-16 4.0767919e-16 112251.44 48174029 90588379
0.15 1.2096407e+10 7.7586229e-16 4.124973e-16 113526.54 48658959 91522178
0.15 1.2092213e+10 7.8521479e-16 4.173694e-16 114815.37 49148393 92464960
0.15 1.2088019e+10 7.9467482e-16 4.2229598e-16 116118.05 49642359 93416785
0.15 1.2083825e+10 8.0424366e-16 4.2727767e-16 117434.72 50140903 94377745
0.15 1.2079631e+10 8.1392266e-16 4.3231515e-16 118765.55 50644074 95347940
0.15 1.2075437e+10 8.2371314e-16 4.3740906e-16 120110.71 51151918 96327467
0.15 1.2071244e+10 8.336164e-16 4.4256e-16 121470.35 51664473 97316414
0.15 1.206705e+10 8.4363369e-16 4.4776854e-16 122844.61 52181777 98314868
0.15 1.2062856e+10 8.5376634e-16 4.5303529e-16 124233.67 52703869 99322924
0.15 1.2058662e+10 8.6401571e-16 4.5836087e-16 125637.67 53230791 1.0034068e+08
0.15 1.2054468e+10 8.7438316e-16 4.6374591e-16 127056.79 53762583 1.0136822e+08
0.15 1.2050274e+10 8.848701e-16 4.6919102e-16 128491.2 54299286 1.0240566e+08
0.15 1.204608e+10 8.9547791e-16 4.7469684e-16 129941.05 54840941 1.0345308e+08
0.15 1.2041886e+10 9.0620799e-16 4.8026401e-16 131406.53 55387589 1.0451059e+08
0.15 1.2037693e+10 9.1706174e-16 4.858932e-16 132887.79 55939276 1.0557828e+08
0.15 1.2033499e+10 9.2804059e-16 4.9158506e-16 134385 56496043 1.0665626e+08
0.15 1.2029305e+10 9.3914598e-16 4.9734028e-16 135898.34 57057937 1.077446e+08
0.15 1.2025111e+10 9.5037934e-16 5.0315952e-16 137427.98 57625000 1.0884343e+08
0.15 1.2020917e+10 9.6174218e-16 5.0904348e-16 138974.1 58197277 1.0995284e+08
0.15 1.2016723e+10 9.7323596e-16 5.1499283e-16 140536.87 58774812 1.1107293e+08
0.15 1.2012529e+10 9.8486222e-16 5.2100828e-16 142116.47 59357651 1.122038e+08
0.15 1.2008335e+10 9.9662245e-16 5.2709053e-16 143713.08 59945840 1.1334556e+08
